geneSymbol,chr,Start,End,Width,betaN,betaC,dltBeta,senesitivity,specificity,AUC,probeIds
VWC2,chr7,49775769,49776047,278,0.064270474,0.475035165,0.410764691,1,1,1,cg03577655;cg17093995;cg06528267
MARCH11;RP11-19O2.2,chr5,16179939,16180151,212,0.179339798,0.626954673,0.447614875,1,1,1,cg00339556;cg01791874;cg17030173;cg17712694;cg16150752;cg21901718;cg18325622
MARCH11;RP11-19O2.2,chr5,16179764,16179968,204,0.131745017,0.591892811,0.460147793,1,1,1,cg15015920;cg25092681;cg00339556;cg01791874;cg17030173;cg17712694;cg16150752;cg21901718
MARCH11;RP11-19O2.2,chr5,16179924,16180151,227,0.162946984,0.605201166,0.442254182,1,1,1,cg25092681;cg00339556;cg01791874;cg17030173;cg17712694;cg16150752;cg21901718;cg18325622
MARCH11;RP11-19O2.2,chr5,16179764,16180151,387,0.15112633,0.588972131,0.437845801,1,1,1,cg15015920;cg25092681;cg00339556;cg01791874;cg17030173;cg17712694;cg16150752;cg21901718;cg18325622
MARCH11;RP11-19O2.2,chr5,16179924,16180158,234,0.17354108,0.602774545,0.429233465,1,1,1,cg25092681;cg00339556;cg01791874;cg17030173;cg17712694;cg16150752;cg21901718;cg18325622;cg23065934
MARCH11;RP11-19O2.2,chr5,16179939,16180207,268,0.187672968,0.603179844,0.415506877,1,1,1,cg00339556;cg01791874;cg17030173;cg17712694;cg16150752;cg21901718;cg18325622;cg23065934;cg11452391
MARCH11;RP11-19O2.2,chr5,16179551,16180151,600,0.175227925,0.594598501,0.419370576,1,1,1,cg09017434;cg15015920;cg25092681;cg00339556;cg01791874;cg17030173;cg17712694;cg16150752;cg21901718;cg18325622
MARCH11;RP11-19O2.2,chr5,16179764,16180158,394,0.161843082,0.588411076,0.426567994,1,1,1,cg15015920;cg25092681;cg00339556;cg01791874;cg17030173;cg17712694;cg16150752;cg21901718;cg18325622;cg23065934
MARCH11;RP11-19O2.2,chr5,16179924,16180207,283,0.173725399,0.588154521,0.414429122,1,1,1,cg25092681;cg00339556;cg01791874;cg17030173;cg17712694;cg16150752;cg21901718;cg18325622;cg23065934;cg11452391
MARCH11;RP11-19O2.2,chr5,16179939,16180285,346,0.196211879,0.613076826,0.416864947,1,1,1,cg00339556;cg01791874;cg17030173;cg17712694;cg16150752;cg21901718;cg18325622;cg23065934;cg11452391;cg12456714
MARCH11;RP11-19O2.2,chr5,16179551,16180158,607,0.182779373,0.593576963,0.410797591,1,1,1,cg09017434;cg15015920;cg25092681;cg00339556;cg01791874;cg17030173;cg17712694;cg16150752;cg21901718;cg18325622;cg23065934
MARCH11;RP11-19O2.2,chr5,16179764,16180207,443,0.1630741,0.576425915,0.413351815,1,1,1,cg15015920;cg25092681;cg00339556;cg01791874;cg17030173;cg17712694;cg16150752;cg21901718;cg18325622;cg23065934;cg11452391
MARCH11;RP11-19O2.2,chr5,16179924,16180285,361,0.182756007,0.598517716,0.415761709,1,1,1,cg25092681;cg00339556;cg01791874;cg17030173;cg17712694;cg16150752;cg21901718;cg18325622;cg23065934;cg11452391;cg12456714
MARCH11;RP11-19O2.2,chr5,16179551,16180207,656,0.182163114,0.582160075,0.399996961,1,1,1,cg09017434;cg15015920;cg25092681;cg00339556;cg01791874;cg17030173;cg17712694;cg16150752;cg21901718;cg18325622;cg23065934;cg11452391
MARCH11;RP11-19O2.2,chr5,16179764,16180285,521,0.172239765,0.586902894,0.414663129,1,1,1,cg15015920;cg25092681;cg00339556;cg01791874;cg17030173;cg17712694;cg16150752;cg21901718;cg18325622;cg23065934;cg11452391;cg12456714
MARCH11;RP11-19O2.2,chr5,16179924,16180311,387,0.187909738,0.592241889,0.404332152,1,1,1,cg25092681;cg00339556;cg01791874;cg17030173;cg17712694;cg16150752;cg21901718;cg18325622;cg23065934;cg11452391;cg12456714;cg16182986
MARCH11;RP11-19O2.2,chr5,16179551,16180285,734,0.189155343,0.591390043,0.4022347,1,1,1,cg09017434;cg15015920;cg25092681;cg00339556;cg01791874;cg17030173;cg17712694;cg16150752;cg21901718;cg18325622;cg23065934;cg11452391;cg12456714
MARCH11;RP11-19O2.2,chr5,16179764,16180311,547,0.177805996,0.582003271,0.404197275,1,1,1,cg15015920;cg25092681;cg00339556;cg01791874;cg17030173;cg17712694;cg16150752;cg21901718;cg18325622;cg23065934;cg11452391;cg12456714;cg16182986
MARCH11;RP11-19O2.2,chr5,16179551,16180311,760,0.193115731,0.586519883,0.393404152,1,1,1,cg09017434;cg15015920;cg25092681;cg00339556;cg01791874;cg17030173;cg17712694;cg16150752;cg21901718;cg18325622;cg23065934;cg11452391;cg12456714;cg16182986
OR2I1P,chr6,29553791,29554005,214,0.178659282,0.61274424,0.434084957,1,1,1,cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251;cg18588589;cg06378770;cg22617773;cg14278853;cg20034792
OR2I1P,chr6,29553729,29554005,276,0.182182075,0.612195963,0.430013888,1,1,1,cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251;cg18588589;cg06378770;cg22617773;cg14278853;cg20034792
OR2I1P,chr6,29553791,29554007,216,0.191683184,0.617810547,0.426127363,1,1,1,cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251;cg18588589;cg06378770;cg22617773;cg14278853;cg20034792;cg26131286
OR2I1P,chr6,29553729,29554007,278,0.194102863,0.616961068,0.422858205,1,1,1,cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251;cg18588589;cg06378770;cg22617773;cg14278853;cg20034792;cg26131286
OR2I1P,chr6,29553724,29554007,283,0.195073141,0.619008664,0.423935523,1,1,1,cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251;cg18588589;cg06378770;cg22617773;cg14278853;cg20034792;cg26131286
FAM19A5,chr22,48576147,48576520,373,0.097220838,0.488407901,0.391187062,1,1,1,cg04198308;cg22989103
FAM19A5,chr22,48575239,48576520,1281,0.086544963,0.463676979,0.377132016,1,1,1,cg25975712;cg04198308;cg22989103
FAM19A5,chr22,48576147,48576538,391,0.11528288,0.495997313,0.380714433,1,1,1,cg04198308;cg22989103;cg06273376
FAM19A5,chr22,48575181,48576520,1339,0.100412148,0.478041943,0.377629795,1,1,1,cg02895639;cg25975712;cg04198308;cg22989103
FAM19A5,chr22,48575239,48576538,1299,0.102760463,0.475551769,0.372791306,1,1,1,cg25975712;cg04198308;cg22989103;cg06273376
FAM19A5,chr22,48576147,48576725,578,0.132790124,0.491208274,0.35841815,1,1,1,cg04198308;cg22989103;cg06273376;cg24094706
FAM19A5,chr22,48575059,48576520,1461,0.092035306,0.436323199,0.344287894,1,1,1,cg02905830;cg02895639;cg25975712;cg04198308;cg22989103
FAM19A5,chr22,48575181,48576538,1357,0.110611111,0.484668781,0.374057671,1,1,1,cg02895639;cg25975712;cg04198308;cg22989103;cg06273376
FAM19A5,chr22,48575239,48576725,1486,0.119270741,0.475809646,0.356538905,1,1,1,cg25975712;cg04198308;cg22989103;cg06273376;cg24094706
FAM19A5,chr22,48575059,48576538,1479,0.101930582,0.448798689,0.346868107,1,1,1,cg02905830;cg02895639;cg25975712;cg04198308;cg22989103;cg06273376
FAM19A5,chr22,48575181,48576725,1544,0.123061235,0.483364177,0.360302943,1,1,1,cg02895639;cg25975712;cg04198308;cg22989103;cg06273376;cg24094706
FAM19A5,chr22,48575059,48576725,1666,0.113842192,0.452804756,0.338962564,1,1,1,cg02905830;cg02895639;cg25975712;cg04198308;cg22989103;cg06273376;cg24094706
NXPH2,chr2,138780275,138780653,378,0.147561955,0.619420013,0.471858058,1,1,1,cg00804628;cg00593536
NXPH2,chr2,138780256,138780653,397,0.148861264,0.605927494,0.457066231,1,1,1,cg14923640;cg00804628;cg00593536
NXPH2,chr2,138780254,138780653,399,0.142101408,0.584404944,0.442303536,1,1,1,cg18150439;cg14923640;cg00804628;cg00593536
NXPH2,chr2,138780256,138780787,531,0.17870393,0.621918276,0.443214346,1,1,1,cg14923640;cg00804628;cg00593536;cg15175143
NXPH2,chr2,138780275,138781032,757,0.19921663,0.61572517,0.41650854,1,1,1,cg00804628;cg00593536;cg15175143;cg23302570
NXPH2,chr2,138780175,138780653,478,0.148810898,0.598922652,0.450111753,1,1,1,cg10989763;cg18150439;cg14923640;cg00804628;cg00593536
NXPH2,chr2,138780254,138780787,533,0.167327512,0.601502079,0.434174567,1,1,1,cg18150439;cg14923640;cg00804628;cg00593536;cg15175143
NXPH2,chr2,138780256,138781032,776,0.18966528,0.608368627,0.418703347,1,1,1,cg14923640;cg00804628;cg00593536;cg15175143;cg23302570
NXPH2,chr2,138780175,138780787,612,0.168714404,0.610750647,0.442036243,1,1,1,cg10989763;cg18150439;cg14923640;cg00804628;cg00593536;cg15175143
NXPH2,chr2,138780254,138781032,778,0.17835804,0.593613405,0.415255365,1,1,1,cg18150439;cg14923640;cg00804628;cg00593536;cg15175143;cg23302570
NXPH2,chr2,138780175,138781032,857,0.177971014,0.602667702,0.424696687,1,1,1,cg10989763;cg18150439;cg14923640;cg00804628;cg00593536;cg15175143;cg23302570
C1QL2,chr2,119158441,119158996,555,0.195512242,0.556219028,0.360706786,1,1,1,cg00690148;cg26530498;cg21858380;cg07212778;cg15931721
C1QL2,chr2,119158441,119159006,565,0.178055909,0.555277141,0.377221232,1,1,1,cg00690148;cg26530498;cg21858380;cg07212778;cg15931721;cg17319142
TLX1,chr10,101134391,101135287,896,0.197153719,0.576841392,0.379687673,1,1,1,cg25266629;cg04273871;cg07915434;cg07416656;cg08487063;cg14861089
TLX1,chr10,101134223,101134883,660,0.194257193,0.560046711,0.365789518,1,1,1,cg12118269;cg24812837;cg25266629;cg04273871;cg07915434;cg07416656;cg08487063
TLX1,chr10,101134363,101135287,924,0.194098085,0.580496716,0.386398632,1,1,1,cg24812837;cg25266629;cg04273871;cg07915434;cg07416656;cg08487063;cg14861089
PLD5,chr1,242525018,242525222,204,0.126432838,0.420578214,0.294145376,1,1,1,cg04205107;cg22679728
PLD5,chr1,242525018,242525290,272,0.131175358,0.483958791,0.352783433,1,1,1,cg04205107;cg22679728;cg18789663
PLD5,chr1,242525018,242525380,362,0.154284862,0.486250052,0.331965191,1,1,1,cg04205107;cg22679728;cg18789663;cg12613383
CNTN4,chr3,2099698,2100003,305,0.068902583,0.341894502,0.272991919,1,1,1,cg05596265;cg18723341;cg27264249
CHST2;RP11-80H8.4,chr3,143121061,143121288,227,0.169833766,0.604824967,0.434991201,1,1,1,cg18507129;cg17373442;cg22536150
CHST2;RP11-80H8.4,chr3,143120736,143121150,414,0.080112349,0.59003381,0.509921461,1,1,1,cg08774368;cg23749856;cg18507129;cg17373442
CHST2;RP11-80H8.4,chr3,143120995,143121288,293,0.155950819,0.606639515,0.450688696,1,1,1,cg23749856;cg18507129;cg17373442;cg22536150
CHST2;RP11-80H8.4,chr3,143120736,143121288,552,0.130280898,0.600370604,0.470089706,1,1,1,cg08774368;cg23749856;cg18507129;cg17373442;cg22536150
CHST2;RP11-80H8.4,chr3,143120995,143121399,404,0.18835088,0.601765206,0.413414326,1,1,1,cg23749856;cg18507129;cg17373442;cg22536150;cg14473344
CHST2;RP11-80H8.4,chr3,143120180,143121288,1108,0.121541904,0.578881152,0.457339247,1,1,1,cg09638407;cg08774368;cg23749856;cg18507129;cg17373442;cg22536150
CHST2;RP11-80H8.4,chr3,143120736,143121399,663,0.161559269,0.597353498,0.435794229,1,1,1,cg08774368;cg23749856;cg18507129;cg17373442;cg22536150;cg14473344
CHST2;RP11-80H8.4,chr3,143120180,143121399,1219,0.149600364,0.579364983,0.429764619,1,1,1,cg09638407;cg08774368;cg23749856;cg18507129;cg17373442;cg22536150;cg14473344
CHST2;RP11-80H8.4,chr3,143120096,143121399,1303,0.13578226,0.567726589,0.431944329,1,1,1,cg08858437;cg09638407;cg08774368;cg23749856;cg18507129;cg17373442;cg22536150;cg14473344
CHST2;RP11-80H8.4,chr3,143120005,143121399,1394,0.126531658,0.557437121,0.430905463,1,1,1,cg00995327;cg08858437;cg09638407;cg08774368;cg23749856;cg18507129;cg17373442;cg22536150;cg14473344
CHST2;RP11-80H8.4,chr3,143119840,143121399,1559,0.115971095,0.520086633,0.404115538,1,1,1,cg17815252;cg00995327;cg08858437;cg09638407;cg08774368;cg23749856;cg18507129;cg17373442;cg22536150;cg14473344
CHST2;RP11-80H8.4,chr3,143120005,143121996,1991,0.198594215,0.582763587,0.384169372,1,1,1,cg00995327;cg08858437;cg09638407;cg08774368;cg23749856;cg18507129;cg17373442;cg22536150;cg14473344;cg26399662
CHST2;RP11-80H8.4,chr3,143119478,143121399,1921,0.109013218,0.497168647,0.388155428,1,1,1,cg10886442;cg17815252;cg00995327;cg08858437;cg09638407;cg08774368;cg23749856;cg18507129;cg17373442;cg22536150;cg14473344
CHST2;RP11-80H8.4,chr3,143119840,143121996,2156,0.182442562,0.546506191,0.36406363,1,1,1,cg17815252;cg00995327;cg08858437;cg09638407;cg08774368;cg23749856;cg18507129;cg17373442;cg22536150;cg14473344;cg26399662
CHST2;RP11-80H8.4,chr3,143119240,143121399,2159,0.104675597,0.479519595,0.374843998,1,1,1,cg07399369;cg10886442;cg17815252;cg00995327;cg08858437;cg09638407;cg08774368;cg23749856;cg18507129;cg17373442;cg22536150;cg14473344
CHST2;RP11-80H8.4,chr3,143119478,143121996,2518,0.170525219,0.523296407,0.352771188,1,1,1,cg10886442;cg17815252;cg00995327;cg08858437;cg09638407;cg08774368;cg23749856;cg18507129;cg17373442;cg22536150;cg14473344;cg26399662
CHST2;RP11-80H8.4,chr3,143119161,143121399,2238,0.099116316,0.455230723,0.356114407,1,1,1,cg19788429;cg07399369;cg10886442;cg17815252;cg00995327;cg08858437;cg09638407;cg08774368;cg23749856;cg18507129;cg17373442;cg22536150;cg14473344
CHST2;RP11-80H8.4,chr3,143119240,143121996,2756,0.161789569,0.504995147,0.343205578,1,1,1,cg07399369;cg10886442;cg17815252;cg00995327;cg08858437;cg09638407;cg08774368;cg23749856;cg18507129;cg17373442;cg22536150;cg14473344;cg26399662
CHST2;RP11-80H8.4,chr3,143119153,143121399,2246,0.093225557,0.441101456,0.3478759,1,1,1,cg19442495;cg19788429;cg07399369;cg10886442;cg17815252;cg00995327;cg08858437;cg09638407;cg08774368;cg23749856;cg18507129;cg17373442;cg22536150;cg14473344
CHST2;RP11-80H8.4,chr3,143119161,143121996,2835,0.15254781,0.480621512,0.328073703,1,1,1,cg19788429;cg07399369;cg10886442;cg17815252;cg00995327;cg08858437;cg09638407;cg08774368;cg23749856;cg18507129;cg17373442;cg22536150;cg14473344;cg26399662
CHST2;RP11-80H8.4,chr3,143119153,143121996,2843,0.143487668,0.465741477,0.322253809,1,1,1,cg19442495;cg19788429;cg07399369;cg10886442;cg17815252;cg00995327;cg08858437;cg09638407;cg08774368;cg23749856;cg18507129;cg17373442;cg22536150;cg14473344;cg26399662
MIR124-3;RP5-963E22.4,chr20,63177339,63178206,867,0.19270909,0.593771777,0.401062687,1,1,1,cg08737296;cg02650317;cg02065637;cg04927004;cg15699267
MIR124-3;RP5-963E22.4,chr20,63176961,63178206,1245,0.199997709,0.577628305,0.377630597,1,1,1,cg27344859;cg08737296;cg02650317;cg02065637;cg04927004;cg15699267
MIR124-3;RP5-963E22.4,chr20,63177339,63178997,1658,0.192282963,0.537338699,0.345055736,1,1,1,cg08737296;cg02650317;cg02065637;cg04927004;cg15699267;cg20277905;cg19267861;cg03387135;cg01052879;cg18627360;cg15028514;cg06660530;cg18772588;cg20213228
MIR124-3;RP5-963E22.4,chr20,63176961,63178997,2036,0.195226819,0.534643516,0.339416697,1,1,1,cg27344859;cg08737296;cg02650317;cg02065637;cg04927004;cg15699267;cg20277905;cg19267861;cg03387135;cg01052879;cg18627360;cg15028514;cg06660530;cg18772588;cg20213228
MIR124-3;RP5-963E22.4,chr20,63177339,63179184,1845,0.185764028,0.51350595,0.327741922,1,1,1,cg08737296;cg02650317;cg02065637;cg04927004;cg15699267;cg20277905;cg19267861;cg03387135;cg01052879;cg18627360;cg15028514;cg06660530;cg18772588;cg20213228;cg08683343
MIR124-3;RP5-963E22.4,chr20,63176961,63179184,2223,0.188931326,0.512468762,0.323537436,1,1,1,cg27344859;cg08737296;cg02650317;cg02065637;cg04927004;cg15699267;cg20277905;cg19267861;cg03387135;cg01052879;cg18627360;cg15028514;cg06660530;cg18772588;cg20213228;cg08683343
MIR124-3;RP5-963E22.4,chr20,63177339,63179273,1934,0.188812031,0.511905551,0.32309352,1,1,1,cg08737296;cg02650317;cg02065637;cg04927004;cg15699267;cg20277905;cg19267861;cg03387135;cg01052879;cg18627360;cg15028514;cg06660530;cg18772588;cg20213228;cg08683343;cg23867997
MIR124-3;RP5-963E22.4,chr20,63176961,63179273,2312,0.191613723,0.511023515,0.319409792,1,1,1,cg27344859;cg08737296;cg02650317;cg02065637;cg04927004;cg15699267;cg20277905;cg19267861;cg03387135;cg01052879;cg18627360;cg15028514;cg06660530;cg18772588;cg20213228;cg08683343;cg23867997
MIR124-3;RP5-963E22.4,chr20,63177339,63179444,2105,0.182466534,0.487350572,0.304884037,1,1,1,cg08737296;cg02650317;cg02065637;cg04927004;cg15699267;cg20277905;cg19267861;cg03387135;cg01052879;cg18627360;cg15028514;cg06660530;cg18772588;cg20213228;cg08683343;cg23867997;cg10258966
MIR124-3;RP5-963E22.4,chr20,63176961,63179444,2483,0.185465105,0.487881704,0.302416599,1,1,1,cg27344859;cg08737296;cg02650317;cg02065637;cg04927004;cg15699267;cg20277905;cg19267861;cg03387135;cg01052879;cg18627360;cg15028514;cg06660530;cg18772588;cg20213228;cg08683343;cg23867997;cg10258966
NALCN,chr13,101416179,101416639,460,0.149675506,0.57984112,0.430165614,1,1,1,cg25201811;cg05673756;cg10774877
NALCN,chr13,101416179,101416907,728,0.191116291,0.592241427,0.401125136,1,1,1,cg25201811;cg05673756;cg10774877;cg15202954;cg23056157;cg01105058;cg18115507;cg04117435;cg18686498
IRF4,chr6,391764,392132,368,0.171745061,0.600568248,0.428823186,1,1,1,cg17228900;cg06392169;cg12741420
IRF4,chr6,391743,392132,389,0.151093984,0.586920374,0.43582639,1,1,1,cg05766140;cg17228900;cg06392169;cg12741420
IRF4,chr6,391743,392556,813,0.187824813,0.591233496,0.403408683,1,1,1,cg05766140;cg17228900;cg06392169;cg12741420;cg12612118
IRF4,chr6,391743,393617,1874,0.196013818,0.620911563,0.424897744,1,1,1,cg05766140;cg17228900;cg06392169;cg12741420;cg12612118;cg12684209;cg21277995;cg06223767
NRG3,chr10,81875218,81875545,327,0.156486788,0.509090408,0.35260362,1,1,1,cg05316043;cg04529370
NRG3,chr10,81874520,81875219,699,0.147645943,0.513368303,0.36572236,1,1,1,cg10401879;cg01151966;cg05316043
NRG3,chr10,81874729,81875545,816,0.155740792,0.535130343,0.379389551,1,1,1,cg01151966;cg05316043;cg04529370
NRG3,chr10,81874520,81875545,1025,0.168042145,0.535489245,0.367447101,1,1,1,cg10401879;cg01151966;cg05316043;cg04529370
NRG3,chr10,81874729,81875620,891,0.19520482,0.523837592,0.328632772,1,1,1,cg01151966;cg05316043;cg04529370;cg02690638
NRG3,chr10,81874520,81875620,1100,0.197153096,0.526383264,0.329230167,1,1,1,cg10401879;cg01151966;cg05316043;cg04529370;cg02690638
CHL1;CHL1-AS2,chr3,197248,197506,258,0.157213743,0.559933208,0.402719465,1,1,1,cg24307799;cg18277764
STOX2,chr4,183905933,183906602,669,0.088462956,0.518593722,0.430130766,1,1,1,cg02071076;cg06367693;cg02500300
STOX2,chr4,183905800,183906602,802,0.090742684,0.490195804,0.39945312,1,1,1,cg01758805;cg02071076;cg06367693;cg02500300
STOX2,chr4,183905551,183906602,1051,0.086757846,0.494249823,0.407491977,1,1,1,cg11354594;cg01758805;cg02071076;cg06367693;cg02500300
STOX2,chr4,183905326,183906602,1276,0.07899635,0.464570642,0.385574292,1,1,1,cg25882830;cg11354594;cg01758805;cg02071076;cg06367693;cg02500300
STOX2,chr4,183905290,183906602,1312,0.084880611,0.457818791,0.37293818,1,1,1,cg20026798;cg25882830;cg11354594;cg01758805;cg02071076;cg06367693;cg02500300
CBLN2,chr18,72543248,72543721,473,0.099287208,0.390391227,0.291104019,1,1,1,cg01908010;cg19202058;cg21529405;cg18596362
CBLN2,chr18,72542790,72543721,931,0.108582337,0.395720466,0.287138128,1,1,1,cg17952513;cg03561455;cg01908010;cg19202058;cg21529405;cg18596362
CBLN2,chr18,72542316,72543721,1405,0.12925514,0.40510493,0.27584979,1,1,1,cg15733692;cg17952513;cg03561455;cg01908010;cg19202058;cg21529405;cg18596362
HSD17B12;MIR129-2,chr11,43581295,43581665,370,0.198108821,0.584782647,0.386673826,1,1,1,cg15556502;cg14416371;cg14944647;cg01939477;cg16407471;cg05376374;cg03365311;cg13537915
FLI1;SENCR,chr11,128694285,128694980,695,0.104657656,0.618816083,0.514158427,1,1,1,cg17872757;cg02216246;cg11017065
FLI1;SENCR,chr11,128694211,128694980,769,0.088504484,0.599672511,0.511168027,1,1,1,cg06072021;cg17872757;cg02216246;cg11017065
CDH20,chr18,61333925,61334166,241,0.106054881,0.429908929,0.323854048,1,1,1,cg18044383;cg12816979
CDH20,chr18,61334165,61334444,279,0.05624873,0.367214857,0.310966127,1,1,1,cg12816979;cg04908789
CDH20,chr18,61333627,61334166,539,0.199910024,0.493205934,0.29329591,1,1,1,cg23085662;cg18044383;cg12816979
CDH20,chr18,61333925,61334444,519,0.096316592,0.413780786,0.317464194,1,1,1,cg18044383;cg12816979;cg04908789
CDH20,chr18,61333567,61334166,599,0.186155762,0.477124969,0.290969206,1,1,1,cg15264806;cg23085662;cg18044383;cg12816979
CDH20,chr18,61333627,61334444,817,0.169142521,0.465285575,0.296143054,1,1,1,cg23085662;cg18044383;cg12816979;cg04908789
CDH20,chr18,61333925,61334459,534,0.089101418,0.366994433,0.277893015,1,1,1,cg18044383;cg12816979;cg04908789;cg02278437
CDH20,chr18,61333567,61334444,877,0.164292612,0.458004875,0.293712262,1,1,1,cg15264806;cg23085662;cg18044383;cg12816979;cg04908789
CDH20,chr18,61333627,61334459,832,0.148805197,0.417555535,0.268750339,1,1,1,cg23085662;cg18044383;cg12816979;cg04908789;cg02278437
CDH20,chr18,61333567,61334459,892,0.14815316,0.419443292,0.271290131,1,1,1,cg15264806;cg23085662;cg18044383;cg12816979;cg04908789;cg02278437
LAYN,chr11,111541031,111541255,224,0.130790607,0.505110218,0.374319611,1,1,1,cg04610224;cg21060796
AC005537.2;HECW1,chr7,43112943,43113425,482,0.115097913,0.502020292,0.386922379,1,1,1,cg22795470;cg03781266
AC005537.2;HECW1,chr7,43112943,43113603,660,0.142166545,0.50508195,0.362915405,1,1,1,cg22795470;cg03781266;cg21656751
AC005537.2;HECW1,chr7,43112655,43113425,770,0.178791132,0.502858985,0.324067853,1,1,1,cg08039116;cg17438849;cg22795470;cg03781266
F7,chr13,113110241,113110558,317,0.171345678,0.618813326,0.447467648,1,1,1,cg15672437;cg26593267
PTPRT;RP1-269M15.3,chr20,43189263,43189719,456,0.154815284,0.601527202,0.446711918,1,1,1,cg25649000;cg13168820;cg03403065
VIPR2,chr7,159144047,159144803,756,0.105186269,0.494488388,0.389302119,1,1,1,cg21038156;cg18349835;cg13794530
VIPR2,chr7,159143940,159144803,863,0.089413724,0.474448407,0.385034682,1,1,1,cg19814400;cg21038156;cg18349835;cg13794530
VIPR2,chr7,159143846,159144803,957,0.131558222,0.519462377,0.387904156,1,1,1,cg20830514;cg19814400;cg21038156;cg18349835;cg13794530
VIPR2,chr7,159144047,159145278,1231,0.130730108,0.586869508,0.4561394,1,1,1,cg21038156;cg18349835;cg13794530;cg03976877;cg23572908
VIPR2,chr7,159144415,159145360,945,0.170600512,0.632174551,0.461574039,1,1,1,cg18349835;cg13794530;cg03976877;cg23572908;cg25189564
VIPR2,chr7,159143940,159145278,1338,0.115957772,0.558112667,0.442154895,1,1,1,cg19814400;cg21038156;cg18349835;cg13794530;cg03976877;cg23572908
VIPR2,chr7,159144047,159145360,1313,0.157507214,0.60892992,0.451422706,1,1,1,cg21038156;cg18349835;cg13794530;cg03976877;cg23572908;cg25189564
VIPR2,chr7,159144415,159145369,954,0.172533871,0.627058158,0.454524287,1,1,1,cg18349835;cg13794530;cg03976877;cg23572908;cg25189564;cg20673829
VIPR2,chr7,159143816,159144919,1103,0.135850791,0.551605758,0.415754967,1,1,1,cg04525189;cg20830514;cg19814400;cg21038156;cg18349835;cg13794530;cg03976877
VIPR2,chr7,159143846,159145278,1432,0.142268978,0.578313466,0.436044489,1,1,1,cg20830514;cg19814400;cg21038156;cg18349835;cg13794530;cg03976877;cg23572908
