geneSymbol,chr,Start,End,Width,betaN,betaC,dltBeta,senesitivity,specificity,AUC,probeIds
ITGA4,chr2,181457059,181458023,964,0.165055573064842,0.591507342215343,0.426451769150501,0.954198473282443,1,0.996211478654227,cg25652029;cg20415809;cg10526659;cg06952671;cg21995919;cg25024074;cg16057262;cg11947981
FGF8,chr10,101775641,101776592,951,0.172285760458559,0.44871811468645,0.276432354227892,0.974554707379135,0.977777777777778,0.996211478654227,cg11206312;cg16584573;cg09376854;cg16248277;cg25209842;cg06169131
OPLAH;CTD-3065J16.6,chr8,144050602,144052297,1695,0.122308235880419,0.619594828483394,0.497286592602974,0.972010178117048,1,0.996154933559514,cg25223771;cg06319475;cg26199906;cg17698295;cg17301223;cg26256223;cg22882523;cg04366687
OPLAH;CTD-3065J16.6,chr8,144051345,144052110,765,0.106939155256643,0.639350281252265,0.532411125995621,0.969465648854962,1,0.996041843370088,cg26199906;cg17698295;cg17301223;cg26256223;cg22882523
OPLAH;CTD-3065J16.6,chr8,144050928,144052110,1182,0.10634891238029,0.627620631242286,0.521271718861996,0.969465648854962,1,0.996041843370088,cg06319475;cg26199906;cg17698295;cg17301223;cg26256223;cg22882523
OPLAH;CTD-3065J16.6,chr8,144050418,144052297,1879,0.125496316430078,0.610138844196809,0.484642527766731,0.974554707379135,1,0.996041843370088,cg04594598;cg25223771;cg06319475;cg26199906;cg17698295;cg17301223;cg26256223;cg22882523;cg04366687
OPLAH;CTD-3065J16.6,chr8,144050070,144052297,2227,0.131984915141337,0.593906770970353,0.461921855829016,0.972010178117048,1,0.996041843370088,cg20938454;cg04594598;cg25223771;cg06319475;cg26199906;cg17698295;cg17301223;cg26256223;cg22882523;cg04366687
CBLN2,chr18,72542316,72543721,1405,0.129255140381888,0.432985638152358,0.30373049777047,0.959287531806616,1,0.995985298275375,cg15733692;cg17952513;cg03561455;cg01908010;cg19202058;cg21529405;cg18596362
ITGA4,chr2,181457541,181458023,482,0.140144989893071,0.567146626420974,0.427001636527904,0.974554707379135,0.977777777777778,0.995985298275375,cg06952671;cg21995919;cg25024074;cg16057262;cg11947981
ITGA4,chr2,181457059,181457973,914,0.153899340954341,0.583938331169234,0.430038990214892,0.954198473282443,1,0.995985298275375,cg25652029;cg20415809;cg10526659;cg06952671;cg21995919;cg25024074;cg16057262
NXPH2,chr2,138780275,138781032,757,0.199216629942985,0.626095877214863,0.426879247271879,0.969465648854962,1,0.995928753180662,cg00804628;cg00593536;cg15175143;cg23302570
OPLAH;CTD-3065J16.6,chr8,144051398,144051682,284,0.0731101321115215,0.657873931243504,0.584763799131983,0.969465648854962,1,0.995928753180662,cg17698295;cg17301223;cg26256223
CBLN2,chr18,72542790,72543721,931,0.108582337339111,0.426725493597103,0.318143156257992,0.969465648854962,1,0.995928753180662,cg17952513;cg03561455;cg01908010;cg19202058;cg21529405;cg18596362
OPLAH;CTD-3065J16.6,chr8,144050602,144052110,1508,0.118799344533552,0.626754892298946,0.507955547765394,0.972010178117048,1,0.995872208085949,cg25223771;cg06319475;cg26199906;cg17698295;cg17301223;cg26256223;cg22882523
OPLAH;CTD-3065J16.6,chr8,144050070,144052110,2040,0.130330964011653,0.596621480881001,0.466290516869347,0.972010178117048,1,0.995872208085949,cg20938454;cg04594598;cg25223771;cg06319475;cg26199906;cg17698295;cg17301223;cg26256223;cg22882523
ITGA4,chr2,181457059,181457775,716,0.15940910008938,0.609038827775851,0.449629727686471,0.964376590330789,1,0.995872208085949,cg25652029;cg20415809;cg10526659;cg06952671;cg21995919;cg25024074
OPLAH;CTD-3065J16.6,chr8,144050928,144051682,754,0.0894857012013734,0.629723226336593,0.54023752513522,0.972010178117048,1,0.995815662991235,cg06319475;cg26199906;cg17698295;cg17301223;cg26256223
OPLAH;CTD-3065J16.6,chr8,144050418,144052110,1692,0.122824546570277,0.615221901999594,0.492397355429317,0.972010178117048,1,0.995815662991235,cg04594598;cg25223771;cg06319475;cg26199906;cg17698295;cg17301223;cg26256223;cg22882523
ITGA4,chr2,181457541,181457973,432,0.114393937906751,0.547810678141691,0.43341674023494,0.964376590330789,1,0.995815662991235,cg06952671;cg21995919;cg25024074;cg16057262
NXPH2,chr2,138780275,138780653,378,0.147561955464504,0.605574645483439,0.458012690018936,0.987277353689567,0.977777777777778,0.995759117896522,cg00804628;cg00593536
OPLAH;CTD-3065J16.6,chr8,144051345,144051682,337,0.0860077020020861,0.644910937622643,0.558903235620557,0.972010178117048,1,0.995759117896522,cg26199906;cg17698295;cg17301223;cg26256223
ITGA4,chr2,181457331,181457553,222,0.0832538784845505,0.584429318908887,0.501175440424336,0.987277353689567,1,0.995759117896522,cg10526659;cg06952671;cg21995919
NXPH2,chr2,138780256,138780787,531,0.178703930323181,0.615526107390765,0.436822177067585,0.979643765903308,1,0.995646027707096,cg14923640;cg00804628;cg00593536;cg15175143
OPLAH;CTD-3065J16.6,chr8,144050070,144052955,2885,0.195219435679763,0.614739395568298,0.419519959888535,0.972010178117048,1,0.995646027707096,cg20938454;cg04594598;cg25223771;cg06319475;cg26199906;cg17698295;cg17301223;cg26256223;cg22882523;cg04366687;cg26824850
CBLN2,chr18,72543198,72543721,523,0.101352660087218,0.438300254859016,0.336947594771798,0.974554707379135,1,0.995646027707096,cg03561455;cg01908010;cg19202058;cg21529405;cg18596362
OPLAH;CTD-3065J16.6,chr8,144050418,144052955,2537,0.195703148893474,0.631431523931903,0.43572837503843,0.969465648854962,1,0.995589482612383,cg04594598;cg25223771;cg06319475;cg26199906;cg17698295;cg17301223;cg26256223;cg22882523;cg04366687;cg26824850
ADHFE1,chr8,66432485,66432702,217,0.139779226549736,0.701974170764747,0.56219494421501,0.989821882951654,1,0.995589482612383,cg20912169;cg01988129
ITGA4,chr2,181457541,181457775,234,0.112244988494299,0.585969120345745,0.473724131851446,0.977099236641221,1,0.995589482612383,cg06952671;cg21995919;cg25024074
EYA4,chr6,133241356,133242245,889,0.134487337577824,0.55232750600957,0.417840168431746,0.987277353689567,1,0.99553293751767,cg14270292;cg26656135;cg24176563;cg01401376;cg17722675
LRRC4;SND1,chr7,128031140,128032406,1266,0.0617336426005299,0.436831196984287,0.375097554383757,0.994910941475827,0.955555555555556,0.99553293751767,cg07871590;cg06945399;cg27573591;cg15087147;cg04153784;cg12628196
ITGA4,chr2,181457059,181457542,483,0.168930372757075,0.629923932289191,0.460993559532115,0.956743002544529,1,0.995476392422957,cg25652029;cg20415809;cg10526659;cg06952671
NXPH2,chr2,138780256,138780653,397,0.148861263885999,0.58988614083235,0.441024876946351,0.99236641221374,0.977777777777778,0.995419847328244,cg14923640;cg00804628;cg00593536
EYA4,chr6,133241356,133242205,849,0.11956067159039,0.540035883653981,0.420475212063591,0.982188295165394,1,0.995419847328244,cg14270292;cg26656135;cg24176563;cg01401376
EYA4,chr6,133241638,133242395,757,0.13701220180168,0.564403395764238,0.427391193962559,0.987277353689567,1,0.995419847328244,cg24176563;cg01401376;cg17722675;cg21607030
ITGA4,chr2,181457331,181457973,642,0.117001994147161,0.550920586737752,0.433918592590592,0.959287531806616,1,0.995419847328244,cg10526659;cg06952671;cg21995919;cg25024074;cg16057262
NXPH2,chr2,138780256,138781032,776,0.189665280100186,0.612578528077925,0.422913247977739,0.974554707379135,1,0.995363302233531,cg14923640;cg00804628;cg00593536;cg15175143;cg23302570
OPLAH;CTD-3065J16.6,chr8,144050602,144051682,1080,0.106821740576666,0.628362765053645,0.521541024476979,0.972010178117048,1,0.995363302233531,cg25223771;cg06319475;cg26199906;cg17698295;cg17301223;cg26256223
ITGA4,chr2,181457128,181458023,895,0.15412008080573,0.585978654053875,0.431858573248145,0.954198473282443,1,0.995363302233531,cg20415809;cg10526659;cg06952671;cg21995919;cg25024074;cg16057262;cg11947981
EYA4,chr6,133241636,133242395,759,0.139584145501564,0.562184860867439,0.422600715365876,0.984732824427481,1,0.995306757138818,cg26656135;cg24176563;cg01401376;cg17722675;cg21607030
EYA4,chr6,133241354,133242245,891,0.119060421954336,0.562011552416373,0.442951130462037,0.987277353689567,1,0.995306757138818,cg22871668;cg14270292;cg26656135;cg24176563;cg01401376;cg17722675
CBLN2,chr18,72542790,72544281,1491,0.116371156411125,0.452987649704,0.336616493292874,0.966921119592875,1,0.995306757138818,cg17952513;cg03561455;cg01908010;cg19202058;cg21529405;cg18596362;cg21902544
ITGA4,chr2,181457331,181457775,444,0.116042296147924,0.580316895539808,0.464274599391884,0.977099236641221,1,0.995306757138818,cg10526659;cg06952671;cg21995919;cg25024074
EYA4,chr6,133241356,133242395,1039,0.129305414555228,0.567786641333208,0.43848122677798,0.984732824427481,1,0.995250212044105,cg14270292;cg26656135;cg24176563;cg01401376;cg17722675;cg21607030
CBLN2,chr18,72542316,72544281,1965,0.133486256689553,0.455182506676486,0.321696249986932,0.961832061068702,1,0.995250212044105,cg15733692;cg17952513;cg03561455;cg01908010;cg19202058;cg21529405;cg18596362;cg21902544
FGF12;FGF12-AS2,chr3,192514288,192514680,392,0.158294387235782,0.539514181691044,0.381219794455262,0.974554707379135,1,0.995250212044105,cg22834653;cg11201710
EYA4,chr6,133241354,133242205,851,0.104033706039691,0.554115063813262,0.450081357773571,0.984732824427481,1,0.995193666949392,cg22871668;cg14270292;cg26656135;cg24176563;cg01401376
EYA4,chr6,133241638,133242205,567,0.125229503118456,0.505518634836814,0.380289131718358,0.979643765903308,1,0.995137121854679,cg24176563;cg01401376
OPLAH;CTD-3065J16.6,chr8,144050070,144051682,1612,0.122789213478751,0.594060709019781,0.471271495541031,0.969465648854962,1,0.995137121854679,cg20938454;cg04594598;cg25223771;cg06319475;cg26199906;cg17698295;cg17301223;cg26256223
CBLN2,chr18,72543198,72544281,1083,0.111644561879884,0.467010310106743,0.35536574822686,0.972010178117048,1,0.995137121854679,cg03561455;cg01908010;cg19202058;cg21529405;cg18596362;cg21902544
CBLN2,chr18,72542316,72544540,2224,0.123041794131366,0.449991218064197,0.326949423932831,0.964376590330789,1,0.995137121854679,cg15733692;cg17952513;cg03561455;cg01908010;cg19202058;cg21529405;cg18596362;cg21902544;cg05928649
EYA4,chr6,133241354,133242395,1041,0.116822618738323,0.573878804635662,0.457056185897339,0.987277353689567,1,0.995080576759966,cg22871668;cg14270292;cg26656135;cg24176563;cg01401376;cg17722675;cg21607030
ADHFE1,chr8,66432405,66432702,297,0.116192433913413,0.678124061238725,0.561931627325312,0.984732824427481,1,0.995080576759966,cg08090772;cg19283840;cg20295442;cg20912169;cg01988129
GPC6;RP11-632L2.2,chr13,93227108,93228590,1482,0.14722992936914,0.604564535527694,0.457334606158554,0.961832061068702,1,0.995080576759966,cg16792800;cg12989574;cg18058689;cg07576142;cg07234958;cg14778311
EYA4,chr6,133241347,133242245,898,0.108918972665091,0.566452271594657,0.457533298929566,0.982188295165394,1,0.995024031665253,cg14287112;cg22871668;cg14270292;cg26656135;cg24176563;cg01401376;cg17722675
ADHFE1,chr8,66432430,66432702,272,0.111734249603739,0.710874585539927,0.599140335936188,0.987277353689567,1,0.995024031665253,cg20295442;cg20912169;cg01988129
EYA4,chr6,133241638,133242245,607,0.148217669254824,0.537510421701852,0.389292752447028,0.984732824427481,1,0.99496748657054,cg24176563;cg01401376;cg17722675
EYA4,chr6,133240949,133242395,1446,0.0862670309868264,0.540795270185945,0.454528239199119,0.972010178117048,1,0.99496748657054,cg26449787;cg02446647;cg14017655;cg06181518;cg11518846;cg20980055;cg20286200;cg05062333;cg01162672;cg01328892;cg17838029;cg16347317;cg05085230;cg08712932;cg06132028;cg11942956;cg20787173;cg11664500;cg14287112;cg22871668;cg14270292;cg26656135;cg24176563;cg01401376;cg17722675;cg21607030
GPC6;RP11-632L2.2,chr13,93227108,93228331,1223,0.161397594731705,0.630447540840438,0.469049946108733,0.961832061068702,1,0.99496748657054,cg16792800;cg12989574;cg18058689;cg07576142;cg07234958
GPC6;RP11-632L2.2,chr13,93227050,93228331,1281,0.149819947237452,0.630272821437442,0.48045287419999,0.961832061068702,1,0.99496748657054,cg19824907;cg16792800;cg12989574;cg18058689;cg07576142;cg07234958
ADHFE1,chr8,66432353,66432702,349,0.101227857724568,0.670745966066072,0.569518108341504,0.984732824427481,1,0.994910941475827,cg18065361;cg08090772;cg19283840;cg20295442;cg20912169;cg01988129
OPLAH;CTD-3065J16.6,chr8,144050928,144051538,610,0.0904328346009393,0.633583311266851,0.543150476665912,0.969465648854962,1,0.994854396381114,cg06319475;cg26199906;cg17698295;cg17301223
GPC6;RP11-632L2.2,chr13,93227050,93228590,1540,0.139330183711575,0.608112348226947,0.468782164515371,0.961832061068702,1,0.994854396381114,cg19824907;cg16792800;cg12989574;cg18058689;cg07576142;cg07234958;cg14778311
EYA4,chr6,133241347,133242395,1048,0.108228576012236,0.57628102738925,0.468052451377014,0.984732824427481,1,0.994797851286401,cg14287112;cg22871668;cg14270292;cg26656135;cg24176563;cg01401376;cg17722675;cg21607030
EYA4,chr6,133240949,133242245,1296,0.0855818802486096,0.536623788275327,0.451041908026717,0.969465648854962,1,0.994741306191688,cg26449787;cg02446647;cg14017655;cg06181518;cg11518846;cg20980055;cg20286200;cg05062333;cg01162672;cg01328892;cg17838029;cg16347317;cg05085230;cg08712932;cg06132028;cg11942956;cg20787173;cg11664500;cg14287112;cg22871668;cg14270292;cg26656135;cg24176563;cg01401376;cg17722675
EYA4,chr6,133240963,133242395,1432,0.085863979089083,0.539445753945073,0.45358177485599,0.972010178117048,1,0.994741306191688,cg02446647;cg14017655;cg06181518;cg11518846;cg20980055;cg20286200;cg05062333;cg01162672;cg01328892;cg17838029;cg16347317;cg05085230;cg08712932;cg06132028;cg11942956;cg20787173;cg11664500;cg14287112;cg22871668;cg14270292;cg26656135;cg24176563;cg01401376;cg17722675;cg21607030
ITGA4,chr2,181457128,181457553,425,0.125110758129902,0.614011295469229,0.488900537339327,0.969465648854962,1,0.994741306191688,cg20415809;cg10526659;cg06952671;cg21995919
EYA4,chr6,133241347,133242205,858,0.0947064678546801,0.560611984288446,0.465905516433766,0.977099236641221,1,0.994684761096975,cg14287112;cg22871668;cg14270292;cg26656135;cg24176563;cg01401376
EYA4,chr6,133240963,133242245,1282,0.0851334865743679,0.535044230444809,0.449910743870441,0.969465648854962,1,0.994684761096975,cg02446647;cg14017655;cg06181518;cg11518846;cg20980055;cg20286200;cg05062333;cg01162672;cg01328892;cg17838029;cg16347317;cg05085230;cg08712932;cg06132028;cg11942956;cg20787173;cg11664500;cg14287112;cg22871668;cg14270292;cg26656135;cg24176563;cg01401376;cg17722675
ADHFE1,chr8,66432321,66432702,381,0.0982837253881809,0.673234864193891,0.574951138805711,0.984732824427481,1,0.994684761096975,cg09383816;cg18065361;cg08090772;cg19283840;cg20295442;cg20912169;cg01988129
CBLN2,chr18,72543259,72544281,1022,0.116202569933765,0.472774796476787,0.356572226543022,0.977099236641221,1,0.994684761096975,cg19202058;cg21529405;cg18596362;cg21902544
CBLN2,chr18,72542790,72544540,1750,0.106760523567968,0.447421807136736,0.340661283568768,0.964376590330789,1,0.994684761096975,cg17952513;cg03561455;cg01908010;cg19202058;cg21529405;cg18596362;cg21902544;cg05928649
NXPH2,chr2,138780254,138781032,778,0.178358040190551,0.594529124052945,0.416171083862394,0.974554707379135,1,0.994628216002262,cg18150439;cg14923640;cg00804628;cg00593536;cg15175143;cg23302570
CHST2;RP11-80H8.4,chr3,143119153,143121996,2843,0.143487668054704,0.484052422713327,0.340564754658624,0.987277353689567,0.977777777777778,0.994628216002262,cg19442495;cg19788429;cg07399369;cg10886442;cg17815252;cg00995327;cg08858437;cg09638407;cg08774368;cg23749856;cg18507129;cg17373442;cg22536150;cg14473344;cg26399662
EYA4,chr6,133241341,133242245,904,0.101636673414492,0.572429540261935,0.470792866847443,0.979643765903308,1,0.994628216002262,cg11664500;cg14287112;cg22871668;cg14270292;cg26656135;cg24176563;cg01401376;cg17722675
EYA4,chr6,133241341,133242395,1054,0.10183213186202,0.58050207111632,0.4786699392543,0.982188295165394,1,0.994628216002262,cg11664500;cg14287112;cg22871668;cg14270292;cg26656135;cg24176563;cg01401376;cg17722675;cg21607030
ADHFE1,chr8,66432407,66432702,295,0.106879715283481,0.683952336817221,0.57707262153374,0.987277353689567,1,0.994628216002262,cg19283840;cg20295442;cg20912169;cg01988129
ITGA4,chr2,181457128,181457973,845,0.139281894633626,0.576226693139836,0.436944798506209,0.961832061068702,1,0.994628216002262,cg20415809;cg10526659;cg06952671;cg21995919;cg25024074;cg16057262
CBLN2,chr18,72543248,72544281,1033,0.112050580367337,0.447832210919574,0.335781630552237,0.974554707379135,1,0.994571670907549,cg01908010;cg19202058;cg21529405;cg18596362;cg21902544
CBLN2,chr18,72543198,72544540,1342,0.101336209277882,0.458646109972336,0.357309900694454,0.969465648854962,1,0.994515125812836,cg03561455;cg01908010;cg19202058;cg21529405;cg18596362;cg21902544;cg05928649
NXPH2,chr2,138780175,138781032,857,0.177971014453497,0.602884983680741,0.424913969227244,0.982188295165394,1,0.994458580718123,cg10989763;cg18150439;cg14923640;cg00804628;cg00593536;cg15175143;cg23302570
EYA4,chr6,133241341,133242205,864,0.0884141979697682,0.568277475237651,0.479863277267883,0.977099236641221,1,0.994458580718123,cg11664500;cg14287112;cg22871668;cg14270292;cg26656135;cg24176563;cg01401376
EYA4,chr6,133241337,133242395,1058,0.105539337875269,0.587982638149691,0.482443300274422,0.979643765903308,1,0.994458580718123,cg20787173;cg11664500;cg14287112;cg22871668;cg14270292;cg26656135;cg24176563;cg01401376;cg17722675;cg21607030
FBXL8;HSF4;RP11-5A19.5,chr16,67163277,67164341,1064,0.168044188549526,0.408449137008614,0.240404948459088,0.972010178117048,0.977777777777778,0.994458580718123,cg05436064;cg07816687;cg23414876;cg26870771;cg06277900;cg03811260;cg06621126
CHST2;RP11-80H8.4,chr3,143119153,143121399,2246,0.0932255566579841,0.459162219192014,0.36593666253403,0.984732824427481,0.977777777777778,0.99440203562341,cg19442495;cg19788429;cg07399369;cg10886442;cg17815252;cg00995327;cg08858437;cg09638407;cg08774368;cg23749856;cg18507129;cg17373442;cg22536150;cg14473344
EYA4,chr6,133241337,133242245,908,0.105777508812272,0.581638229282835,0.475860720470563,0.977099236641221,1,0.99440203562341,cg20787173;cg11664500;cg14287112;cg22871668;cg14270292;cg26656135;cg24176563;cg01401376;cg17722675
NXPH2,chr2,138780254,138780653,399,0.142101408075094,0.568485131606274,0.42638372353118,0.969465648854962,1,0.994345490528697,cg18150439;cg14923640;cg00804628;cg00593536
EYA4,chr6,133241636,133242245,609,0.148631232016393,0.54146049659645,0.392829264580057,0.984732824427481,1,0.994345490528697,cg26656135;cg24176563;cg01401376;cg17722675
CPNE5,chr6,36840206,36840921,715,0.147775493805474,0.459404660930576,0.311629167125102,0.982188295165394,1,0.994345490528697,cg18237405;cg12855522;cg07722358;cg01258201;cg24310500
LONRF2,chr2,100321982,100322584,602,0.0544919077862385,0.49887775165302,0.444385843866781,0.982188295165394,1,0.994288945433984,cg14348439;cg23977631;cg14997226;cg14675211;cg07304692
NXPH2,chr2,138780254,138780787,533,0.16732751238702,0.593277306698221,0.425949794311201,0.977099236641221,1,0.994288945433984,cg18150439;cg14923640;cg00804628;cg00593536;cg15175143
EYA4,chr6,133241332,133242245,913,0.103407341329173,0.583448129712668,0.480040788383495,0.979643765903308,1,0.994288945433984,cg11942956;cg20787173;cg11664500;cg14287112;cg22871668;cg14270292;cg26656135;cg24176563;cg01401376;cg17722675
EYA4,chr6,133241332,133242395,1063,0.103406292066725,0.58905123773437,0.485644945667646,0.979643765903308,1,0.994288945433984,cg11942956;cg20787173;cg11664500;cg14287112;cg22871668;cg14270292;cg26656135;cg24176563;cg01401376;cg17722675;cg21607030
EYA4,chr6,133241131,133242395,1264,0.0910631345508123,0.543124761164475,0.452061626613662,0.972010178117048,1,0.994288945433984,cg05062333;cg01162672;cg01328892;cg17838029;cg16347317;cg05085230;cg08712932;cg06132028;cg11942956;cg20787173;cg11664500;cg14287112;cg22871668;cg14270292;cg26656135;cg24176563;cg01401376;cg17722675;cg21607030
CPNE5,chr6,36839983,36840921,938,0.125291292721399,0.392585876964456,0.267294584243057,0.979643765903308,1,0.994288945433984,cg20626099;cg18237405;cg12855522;cg07722358;cg01258201;cg24310500
ITGA4,chr2,181457331,181458115,784,0.162486072094832,0.548335772718536,0.385849700623703,0.969465648854962,0.977777777777778,0.994288945433984,cg10526659;cg06952671;cg21995919;cg25024074;cg16057262;cg11947981;cg04531425
ITGA4,chr2,181457059,181458115,1056,0.181076435623157,0.57459064372507,0.393514208101912,0.961832061068702,0.977777777777778,0.994288945433984,cg25652029;cg20415809;cg10526659;cg06952671;cg21995919;cg25024074;cg16057262;cg11947981;cg04531425
GPC6;RP11-632L2.2,chr13,93227417,93228331,914,0.136413898484076,0.626650499297703,0.490236600813628,0.961832061068702,1,0.994288945433984,cg18058689;cg07576142;cg07234958
EYA4,chr6,133241137,133242395,1258,0.090694576669319,0.543121998213084,0.452427421543765,0.969465648854962,1,0.994232400339271,cg01162672;cg01328892;cg17838029;cg16347317;cg05085230;cg08712932;cg06132028;cg11942956;cg20787173;cg11664500;cg14287112;cg22871668;cg14270292;cg26656135;cg24176563;cg01401376;cg17722675;cg21607030
EYA4,chr6,133240963,133242205,1242,0.0803917250546639,0.532155110227978,0.451763385173314,0.969465648854962,1,0.994232400339271,cg02446647;cg14017655;cg06181518;cg11518846;cg20980055;cg20286200;cg05062333;cg01162672;cg01328892;cg17838029;cg16347317;cg05085230;cg08712932;cg06132028;cg11942956;cg20787173;cg11664500;cg14287112;cg22871668;cg14270292;cg26656135;cg24176563;cg01401376
EYA4,chr6,133240949,133242205,1256,0.0810563751953201,0.533920862977135,0.452864487781815,0.966921119592875,1,0.994232400339271,cg26449787;cg02446647;cg14017655;cg06181518;cg11518846;cg20980055;cg20286200;cg05062333;cg01162672;cg01328892;cg17838029;cg16347317;cg05085230;cg08712932;cg06132028;cg11942956;cg20787173;cg11664500;cg14287112;cg22871668;cg14270292;cg26656135;cg24176563;cg01401376
OPLAH;CTD-3065J16.6,chr8,144050418,144051682,1264,0.113133057755335,0.614952508603715,0.50181945084838,0.972010178117048,1,0.994232400339271,cg04594598;cg25223771;cg06319475;cg26199906;cg17698295;cg17301223;cg26256223
CBLN2,chr18,72543259,72544540,1281,0.100859274680186,0.459912019014608,0.359052744334422,0.977099236641221,1,0.994232400339271,cg19202058;cg21529405;cg18596362;cg21902544;cg05928649
ITGA4,chr2,181457128,181457775,647,0.14297011633153,0.604804961461897,0.461834845130367,0.964376590330789,1,0.994232400339271,cg20415809;cg10526659;cg06952671;cg21995919;cg25024074
GPC6;RP11-632L2.2,chr13,93227050,93227517,467,0.159885447095223,0.663710113296401,0.503824666201178,0.959287531806616,1,0.994232400339271,cg19824907;cg16792800;cg12989574;cg18058689;cg07576142
