geneSymbol,chr,Start,End,Width,betaN,betaC,dltBeta,senesitivity,specificity,AUC,probeIds
HMX2,chr10,123148037,123150525,2488,0.170273784,0.410609326,0.240335542,1,1,1,cg22603247;cg07229938;cg19909787;cg00474465;cg05189242;cg17795158;cg10059942;cg03716936;cg00006081;cg02430935;cg04820634;cg27137983;cg14822490;cg22886575
HMX2,chr10,123147893,123150196,2303,0.137261573,0.374902694,0.237641121,1,1,1,cg00684248;cg23437459;cg17498296;cg22603247;cg07229938;cg19909787;cg00474465;cg05189242;cg17795158;cg10059942;cg03716936;cg00006081;cg02430935;cg04820634;cg27137983
HMX2,chr10,123147941,123150374,2433,0.154115106,0.401174048,0.247058943,1,1,1,cg23437459;cg17498296;cg22603247;cg07229938;cg19909787;cg00474465;cg05189242;cg17795158;cg10059942;cg03716936;cg00006081;cg02430935;cg04820634;cg27137983;cg14822490
HMX2,chr10,123148024,123150525,2501,0.161178956,0.410013253,0.248834298,1,1,1,cg17498296;cg22603247;cg07229938;cg19909787;cg00474465;cg05189242;cg17795158;cg10059942;cg03716936;cg00006081;cg02430935;cg04820634;cg27137983;cg14822490;cg22886575
HMX2,chr10,123147893,123150374,2481,0.152780376,0.392075271,0.239294895,1,1,1,cg00684248;cg23437459;cg17498296;cg22603247;cg07229938;cg19909787;cg00474465;cg05189242;cg17795158;cg10059942;cg03716936;cg00006081;cg02430935;cg04820634;cg27137983;cg14822490
HMX2,chr10,123147941,123150525,2584,0.159904195,0.411509798,0.251605603,1,1,1,cg23437459;cg17498296;cg22603247;cg07229938;cg19909787;cg00474465;cg05189242;cg17795158;cg10059942;cg03716936;cg00006081;cg02430935;cg04820634;cg27137983;cg14822490;cg22886575
HMX2,chr10,123147893,123150525,2632,0.158307444,0.402338257,0.244030814,1,1,1,cg00684248;cg23437459;cg17498296;cg22603247;cg07229938;cg19909787;cg00474465;cg05189242;cg17795158;cg10059942;cg03716936;cg00006081;cg02430935;cg04820634;cg27137983;cg14822490;cg22886575
WNT6,chr2,218873592,218873808,216,0.118236949,0.335039419,0.216802469,1,1,1,cg00011225;cg14639163
WNT6,chr2,218873504,218873808,304,0.090269725,0.315094906,0.22482518,1,1,1,cg22587479;cg00011225;cg14639163
WNT6,chr2,218873592,218873993,401,0.158378522,0.385735689,0.227357166,1,1,1,cg00011225;cg14639163;cg13903421
WNT6,chr2,218873807,218874011,204,0.1803209,0.379418075,0.199097174,1,1,1,cg14639163;cg13903421;cg25242471
WNT6,chr2,218873504,218873993,489,0.127367711,0.358103237,0.230735525,1,1,1,cg22587479;cg00011225;cg14639163;cg13903421
WNT6,chr2,218873592,218874011,419,0.144439334,0.342425404,0.19798607,1,1,1,cg00011225;cg14639163;cg13903421;cg25242471
WNT6,chr2,218873504,218874011,507,0.122418523,0.328981499,0.206562976,1,1,1,cg22587479;cg00011225;cg14639163;cg13903421;cg25242471
ATP1B2,chr17,7651509,7651815,306,0.051147913,0.329904341,0.278756428,1,1,1,cg00053373;cg00996262;cg08581937
ATP1B2,chr17,7651509,7651981,472,0.053248266,0.338979705,0.285731439,1,1,1,cg00053373;cg00996262;cg08581937;cg22237200
ATP1B2,chr17,7651509,7652005,496,0.064483981,0.330169268,0.265685287,1,1,1,cg00053373;cg00996262;cg08581937;cg22237200;cg05070518
CYP7B1,chr8,64798510,64798813,303,0.065306229,0.440968313,0.375662084,1,1,1,cg12755298;cg10816489;cg04418492;cg15160198
CYP7B1,chr8,64798510,64798835,325,0.068887084,0.44155009,0.372663006,1,1,1,cg12755298;cg10816489;cg04418492;cg15160198;cg03535659
CYP7B1,chr8,64798510,64798840,330,0.083010348,0.44424501,0.361234661,1,1,1,cg12755298;cg10816489;cg04418492;cg15160198;cg03535659;cg09975850
CYP7B1,chr8,64798510,64798860,350,0.075017814,0.407804961,0.332787147,1,1,1,cg12755298;cg10816489;cg04418492;cg15160198;cg03535659;cg09975850;cg22287624
CYP7B1,chr8,64798717,64798966,249,0.101758598,0.408151208,0.30639261,1,1,1,cg10816489;cg04418492;cg15160198;cg03535659;cg09975850;cg22287624;cg19424531
CYP7B1,chr8,64798770,64799088,318,0.145297587,0.434541634,0.289244047,1,1,1,cg04418492;cg15160198;cg03535659;cg09975850;cg22287624;cg19424531;cg00054210
CYP7B1,chr8,64798510,64798966,456,0.093773519,0.409533585,0.315760066,1,1,1,cg12755298;cg10816489;cg04418492;cg15160198;cg03535659;cg09975850;cg22287624;cg19424531
CYP7B1,chr8,64798717,64799088,371,0.143049967,0.440919088,0.297869121,1,1,1,cg10816489;cg04418492;cg15160198;cg03535659;cg09975850;cg22287624;cg19424531;cg00054210
CYP7B1,chr8,64798770,64799102,332,0.186144923,0.46747803,0.281333106,1,1,1,cg04418492;cg15160198;cg03535659;cg09975850;cg22287624;cg19424531;cg00054210;cg01510388
CYP7B1,chr8,64798510,64799088,578,0.131364189,0.438506992,0.307142803,1,1,1,cg12755298;cg10816489;cg04418492;cg15160198;cg03535659;cg09975850;cg22287624;cg19424531;cg00054210
CYP7B1,chr8,64798717,64799102,385,0.179608445,0.469487278,0.289878833,1,1,1,cg10816489;cg04418492;cg15160198;cg03535659;cg09975850;cg22287624;cg19424531;cg00054210;cg01510388
CYP7B1,chr8,64798510,64799102,592,0.165435397,0.464459573,0.299024175,1,1,1,cg12755298;cg10816489;cg04418492;cg15160198;cg03535659;cg09975850;cg22287624;cg19424531;cg00054210;cg01510388
SFRP2,chr4,153788726,153789073,347,0.06648666,0.388255795,0.321769135,1,1,1,cg14063488;cg06549216
SFRP2,chr4,153788676,153789073,397,0.072464512,0.409480106,0.337015594,1,1,1,cg05874561;cg14063488;cg06549216
SFRP2,chr4,153788726,153789202,476,0.081045621,0.443408588,0.362362967,1,1,1,cg14063488;cg06549216;cg03202804
SFRP2,chr4,153788604,153789073,469,0.091284886,0.429571809,0.338286923,1,1,1,cg05774801;cg05874561;cg14063488;cg06549216
SFRP2,chr4,153788676,153789202,526,0.08188927,0.445538623,0.363649353,1,1,1,cg05874561;cg14063488;cg06549216;cg03202804
SFRP2,chr4,153788604,153789202,598,0.095060617,0.454400282,0.359339665,1,1,1,cg05774801;cg05874561;cg14063488;cg06549216;cg03202804
DPP10;DPP10-AS1,chr2,115162373,115162645,272,0.171196495,0.553033568,0.381837073,1,1,1,cg00089091;cg13777681
DPP10;DPP10-AS1,chr2,115162252,115162645,393,0.146720331,0.535397143,0.388676812,1,1,1,cg01718116;cg00089091;cg13777681
DPP10;DPP10-AS1,chr2,115162373,115162899,526,0.134741486,0.47672855,0.341987064,1,1,1,cg00089091;cg13777681;cg18759990
DPP10;DPP10-AS1,chr2,115162644,115163037,393,0.092127672,0.448364022,0.35623635,1,1,1,cg13777681;cg18759990;cg01886957
DPP10;DPP10-AS1,chr2,115162208,115162645,437,0.141655662,0.527519054,0.385863391,1,1,1,cg04075191;cg01718116;cg00089091;cg13777681
DPP10;DPP10-AS1,chr2,115162252,115162899,647,0.125498115,0.482577486,0.35707937,1,1,1,cg01718116;cg00089091;cg13777681;cg18759990
DPP10;DPP10-AS1,chr2,115162373,115163037,664,0.116816805,0.482442297,0.365625492,1,1,1,cg00089091;cg13777681;cg18759990;cg01886957
DPP10;DPP10-AS1,chr2,115161789,115162645,856,0.119943861,0.491280795,0.371336934,1,1,1,cg04617755;cg04075191;cg01718116;cg00089091;cg13777681
DPP10;DPP10-AS1,chr2,115162208,115162899,691,0.125690824,0.486838946,0.361148122,1,1,1,cg04075191;cg01718116;cg00089091;cg13777681;cg18759990
DPP10;DPP10-AS1,chr2,115162252,115163037,785,0.113007044,0.485978696,0.372971652,1,1,1,cg01718116;cg00089091;cg13777681;cg18759990;cg01886957
DPP10;DPP10-AS1,chr2,115161432,115162645,1213,0.108871553,0.490572617,0.381701065,1,1,1,cg21678377;cg04617755;cg04075191;cg01718116;cg00089091;cg13777681
DPP10;DPP10-AS1,chr2,115161789,115162899,1110,0.110258462,0.463420415,0.353161952,1,1,1,cg04617755;cg04075191;cg01718116;cg00089091;cg13777681;cg18759990
DPP10;DPP10-AS1,chr2,115162208,115163037,829,0.11524948,0.488963044,0.373713564,1,1,1,cg04075191;cg01718116;cg00089091;cg13777681;cg18759990;cg01886957
DPP10;DPP10-AS1,chr2,115162252,115163189,937,0.129736607,0.495078939,0.365342333,1,1,1,cg01718116;cg00089091;cg13777681;cg18759990;cg01886957;cg05667379
DPP10;DPP10-AS1,chr2,115161429,115162645,1216,0.106844368,0.495583112,0.388738744,1,1,1,cg03753331;cg21678377;cg04617755;cg04075191;cg01718116;cg00089091;cg13777681
DPP10;DPP10-AS1,chr2,115161432,115162899,1467,0.10215154,0.466793459,0.364641919,1,1,1,cg21678377;cg04617755;cg04075191;cg01718116;cg00089091;cg13777681;cg18759990
DPP10;DPP10-AS1,chr2,115161789,115163037,1248,0.103513362,0.468586575,0.365073213,1,1,1,cg04617755;cg04075191;cg01718116;cg00089091;cg13777681;cg18759990;cg01886957
DPP10;DPP10-AS1,chr2,115161168,115162645,1477,0.107175008,0.501392986,0.394217978,1,1,1,cg12666279;cg03753331;cg21678377;cg04617755;cg04075191;cg01718116;cg00089091;cg13777681
DPP10;DPP10-AS1,chr2,115161429,115162899,1470,0.101217756,0.474150037,0.372932281,1,1,1,cg03753331;cg21678377;cg04617755;cg04075191;cg01718116;cg00089091;cg13777681;cg18759990
DPP10;DPP10-AS1,chr2,115161432,115163037,1605,0.097262943,0.470892219,0.373629276,1,1,1,cg21678377;cg04617755;cg04075191;cg01718116;cg00089091;cg13777681;cg18759990;cg01886957
DPP10;DPP10-AS1,chr2,115161168,115162899,1731,0.102136837,0.481695823,0.379558985,1,1,1,cg12666279;cg03753331;cg21678377;cg04617755;cg04075191;cg01718116;cg00089091;cg13777681;cg18759990
DPP10;DPP10-AS1,chr2,115161429,115163037,1608,0.09697609,0.476975982,0.379999892,1,1,1,cg03753331;cg21678377;cg04617755;cg04075191;cg01718116;cg00089091;cg13777681;cg18759990;cg01886957
DPP10;DPP10-AS1,chr2,115161168,115163037,1869,0.09822743,0.483484594,0.385257164,1,1,1,cg12666279;cg03753331;cg21678377;cg04617755;cg04075191;cg01718116;cg00089091;cg13777681;cg18759990;cg01886957
NID1,chr1,236064894,236065456,562,0.09443752,0.490796511,0.396358991,1,1,1,cg04507775;cg02957057;cg00095594;cg07157830;cg04837025;cg16549308
NID1,chr1,236064386,236065456,1070,0.091741589,0.486352343,0.394610755,1,1,1,cg07479670;cg04507775;cg02957057;cg00095594;cg07157830;cg04837025;cg16549308
NID1,chr1,236064383,236065456,1073,0.098413075,0.474873151,0.376460077,1,1,1,cg03185593;cg07479670;cg04507775;cg02957057;cg00095594;cg07157830;cg04837025;cg16549308
NR2E1;OSTM1,chr6,108166184,108166617,433,0.198952006,0.49187437,0.292922363,1,1,1,cg02062480;cg03383382;cg19697981
HS3ST3B1;RP11-214O1.2,chr17,14303719,14304214,495,0.185296301,0.423100342,0.237804041,1,1,1,cg13443605;cg03832440;cg16619378
PDX1,chr13,27924407,27924742,335,0.105181789,0.498390502,0.393208712,1,1,1,cg12815918;cg15961466
PDX1,chr13,27924314,27924742,428,0.12587038,0.490004702,0.364134322,1,1,1,cg24601716;cg12815918;cg15961466
PDX1,chr13,27924407,27924820,413,0.139265825,0.560661158,0.421395333,1,1,1,cg12815918;cg15961466;cg26299169
PDX1,chr13,27924197,27924408,211,0.102263483,0.529804157,0.427540674,1,1,1,cg16302790;cg09975620;cg24601716;cg12815918
PDX1,chr13,27924247,27924742,495,0.114946711,0.517330043,0.402383332,1,1,1,cg09975620;cg24601716;cg12815918;cg15961466
PDX1,chr13,27924314,27924820,506,0.146261259,0.538804144,0.392542885,1,1,1,cg24601716;cg12815918;cg15961466;cg26299169
PDX1,chr13,27924407,27924909,502,0.167821409,0.548304632,0.380483223,1,1,1,cg12815918;cg15961466;cg26299169;cg00184376
PDX1,chr13,27924197,27924742,545,0.105324955,0.524017012,0.418692057,1,1,1,cg16302790;cg09975620;cg24601716;cg12815918;cg15961466
PDX1,chr13,27924247,27924820,573,0.133444148,0.550904528,0.417460381,1,1,1,cg09975620;cg24601716;cg12815918;cg15961466;cg26299169
PDX1,chr13,27924314,27924909,595,0.16770664,0.533290326,0.365583686,1,1,1,cg24601716;cg12815918;cg15961466;cg26299169;cg00184376
PDX1,chr13,27924197,27924820,623,0.122343112,0.550881255,0.428538143,1,1,1,cg16302790;cg09975620;cg24601716;cg12815918;cg15961466;cg26299169
PDX1,chr13,27924247,27924909,662,0.153451484,0.544292949,0.390841466,1,1,1,cg09975620;cg24601716;cg12815918;cg15961466;cg26299169;cg00184376
PDX1,chr13,27924197,27924909,712,0.141078119,0.545217512,0.404139393,1,1,1,cg16302790;cg09975620;cg24601716;cg12815918;cg15961466;cg26299169;cg00184376
KAZN,chr1,14598216,14598703,487,0.115214783,0.445189719,0.329974936,1,1,1,cg06940705;cg22396057;cg15007156;cg25104105
KAZN,chr1,14598115,14598703,588,0.156725516,0.460375617,0.303650101,1,1,1,cg12873454;cg06940705;cg22396057;cg15007156;cg25104105
C17orf102;TMEM132E,chr17,34580369,34580618,249,0.178629867,0.430480695,0.251850828,1,1,1,cg06459443;cg21745612
C17orf102;TMEM132E,chr17,34579437,34579973,536,0.042780091,0.386575036,0.343794945,1,1,1,cg04906989;cg04790084;cg23791505
C17orf102;TMEM132E,chr17,34579375,34579604,229,0.021715258,0.343500517,0.321785259,1,1,1,cg09628838;cg08967802;cg04906989;cg04790084
C17orf102;TMEM132E,chr17,34579435,34579973,538,0.037687447,0.368376536,0.330689088,1,1,1,cg08967802;cg04906989;cg04790084;cg23791505
C17orf102;TMEM132E,chr17,34579186,34579604,418,0.025286344,0.315755227,0.290468882,1,1,1,cg25030388;cg09628838;cg08967802;cg04906989;cg04790084
C17orf102;TMEM132E,chr17,34579375,34579973,598,0.034125915,0.352843988,0.318718073,1,1,1,cg09628838;cg08967802;cg04906989;cg04790084;cg23791505
C17orf102;TMEM132E,chr17,34579435,34579984,549,0.049790681,0.371229809,0.321439129,1,1,1,cg08967802;cg04906989;cg04790084;cg23791505;cg06557358
C17orf102;TMEM132E,chr17,34579186,34579973,787,0.035033378,0.328165668,0.29313229,1,1,1,cg25030388;cg09628838;cg08967802;cg04906989;cg04790084;cg23791505
C17orf102;TMEM132E,chr17,34578947,34579604,657,0.071775198,0.323278815,0.251503617,1,1,1,cg19024969;cg23742111;cg25030388;cg09628838;cg08967802;cg04906989;cg04790084
C17orf102;TMEM132E,chr17,34579186,34579984,798,0.044057697,0.33594813,0.291890433,1,1,1,cg25030388;cg09628838;cg08967802;cg04906989;cg04790084;cg23791505;cg06557358
C17orf102;TMEM132E,chr17,34579435,34580370,935,0.068767425,0.386171725,0.3174043,1,1,1,cg08967802;cg04906989;cg04790084;cg23791505;cg06557358;cg00196787;cg06459443
C17orf102;TMEM132E,chr17,34578947,34579973,1026,0.073274366,0.331646197,0.258371831,1,1,1,cg19024969;cg23742111;cg25030388;cg09628838;cg08967802;cg04906989;cg04790084;cg23791505
C17orf102;TMEM132E,chr17,34579435,34580618,1183,0.096962543,0.393072438,0.296109896,1,1,1,cg08967802;cg04906989;cg04790084;cg23791505;cg06557358;cg00196787;cg06459443;cg21745612
C17orf102;TMEM132E,chr17,34578947,34579984,1037,0.076044283,0.337312498,0.261268215,1,1,1,cg19024969;cg23742111;cg25030388;cg09628838;cg08967802;cg04906989;cg04790084;cg23791505;cg06557358
C17orf102;TMEM132E,chr17,34579186,34580370,1184,0.060091383,0.355409993,0.29531861,1,1,1,cg25030388;cg09628838;cg08967802;cg04906989;cg04790084;cg23791505;cg06557358;cg00196787;cg06459443
C17orf102;TMEM132E,chr17,34579186,34580618,1432,0.083515082,0.364006737,0.280491655,1,1,1,cg25030388;cg09628838;cg08967802;cg04906989;cg04790084;cg23791505;cg06557358;cg00196787;cg06459443;cg21745612
C17orf102;TMEM132E,chr17,34578947,34580370,1423,0.08334701,0.352987774,0.269640763,1,1,1,cg19024969;cg23742111;cg25030388;cg09628838;cg08967802;cg04906989;cg04790084;cg23791505;cg06557358;cg00196787;cg06459443
C17orf102;TMEM132E,chr17,34579186,34580621,1435,0.111009192,0.378928664,0.267919472,1,1,1,cg25030388;cg09628838;cg08967802;cg04906989;cg04790084;cg23791505;cg06557358;cg00196787;cg06459443;cg21745612;cg03442425
C17orf102;TMEM132E,chr17,34578947,34580618,1671,0.10092879,0.360353579,0.259424789,1,1,1,cg19024969;cg23742111;cg25030388;cg09628838;cg08967802;cg04906989;cg04790084;cg23791505;cg06557358;cg00196787;cg06459443;cg21745612
NDRG4,chr16,58463491,58463864,373,0.029496981,0.331431467,0.301934486,1,1,1,cg01466678;cg11306587;cg13031432
PCDHGA1;PCDHGA10;PCDHGA11;PCDHGA12;PCDHGA2;PCDHGA3;PCDHGA4;PCDHGA5;PCDHGA6;PCDHGA7;PCDHGA8;PCDHGA9;PCDHGB1;PCDHGB2;PCDHGB3;PCDHGB4;PCDHGB5;PCDHGB6;PCDHGB7;PCDHGC3,chr5,141476290,141476764,474,0.048085265,0.303999512,0.255914246,1,1,1,cg07448606;cg04453180
PCDHGA1;PCDHGA10;PCDHGA11;PCDHGA12;PCDHGA2;PCDHGA3;PCDHGA4;PCDHGA5;PCDHGA6;PCDHGA7;PCDHGA8;PCDHGA9;PCDHGB1;PCDHGB2;PCDHGB3;PCDHGB4;PCDHGB5;PCDHGB6;PCDHGB7;PCDHGC3,chr5,141476015,141476764,749,0.046812444,0.32749648,0.280684037,1,1,1,cg10858746;cg07448606;cg04453180
PCDHGA1;PCDHGA10;PCDHGA11;PCDHGA12;PCDHGA2;PCDHGA3;PCDHGA4;PCDHGA5;PCDHGA6;PCDHGA7;PCDHGA8;PCDHGA9;PCDHGB1;PCDHGB2;PCDHGB3;PCDHGB4;PCDHGB5;PCDHGB6;PCDHGB7;PCDHGC3,chr5,141476290,141476903,613,0.076266055,0.340852653,0.264586597,1,1,1,cg07448606;cg04453180;cg07445963
PCDHGA1;PCDHGA10;PCDHGA11;PCDHGA12;PCDHGA2;PCDHGA3;PCDHGA4;PCDHGA5;PCDHGA6;PCDHGA7;PCDHGA8;PCDHGA9;PCDHGB1;PCDHGB2;PCDHGB3;PCDHGB4;PCDHGB5;PCDHGB6;PCDHGB7;PCDHGC3,chr5,141476015,141476903,888,0.068266242,0.349262094,0.280995852,1,1,1,cg10858746;cg07448606;cg04453180;cg07445963
POMC,chr2,25168636,25168843,207,0.104024672,0.386049982,0.28202531,1,1,1,cg00293936;cg13025668;cg20387815;cg01926269;cg00674304;cg24425171
POMC,chr2,25168405,25168843,438,0.092776137,0.378259669,0.285483532,1,1,1,cg24718866;cg00293936;cg13025668;cg20387815;cg01926269;cg00674304;cg24425171
POMC,chr2,25168636,25168852,216,0.099782951,0.372744933,0.272961982,1,1,1,cg00293936;cg13025668;cg20387815;cg01926269;cg00674304;cg24425171;cg17736230
POMC,chr2,25168405,25168852,447,0.090470698,0.36759154,0.277120842,1,1,1,cg24718866;cg00293936;cg13025668;cg20387815;cg01926269;cg00674304;cg24425171;cg17736230
POMC,chr2,25168636,25168905,269,0.099484139,0.356990896,0.257506757,1,1,1,cg00293936;cg13025668;cg20387815;cg01926269;cg00674304;cg24425171;cg17736230;cg22900229
POMC,chr2,25168405,25168905,500,0.091239782,0.354160551,0.262920769,1,1,1,cg24718866;cg00293936;cg13025668;cg20387815;cg01926269;cg00674304;cg24425171;cg17736230;cg22900229
POMC,chr2,25168636,25168962,326,0.121985307,0.383303497,0.261318189,1,1,1,cg00293936;cg13025668;cg20387815;cg01926269;cg00674304;cg24425171;cg17736230;cg22900229;cg16302441
POMC,chr2,25168405,25168962,557,0.112315269,0.378124926,0.265809657,1,1,1,cg24718866;cg00293936;cg13025668;cg20387815;cg01926269;cg00674304;cg24425171;cg17736230;cg22900229;cg16302441
POMC,chr2,25168636,25168971,335,0.151762217,0.405969445,0.254207228,1,1,1,cg00293936;cg13025668;cg20387815;cg01926269;cg00674304;cg24425171;cg17736230;cg22900229;cg16302441;cg08030082
POMC,chr2,25168405,25168971,566,0.140264281,0.399201112,0.258936831,1,1,1,cg24718866;cg00293936;cg13025668;cg20387815;cg01926269;cg00674304;cg24425171;cg17736230;cg22900229;cg16302441;cg08030082
VWC2,chr7,49773515,49773891,376,0.041304174,0.533553935,0.492249761,1,1,1,cg09493505;cg18206027
VWC2,chr7,49773890,49774168,278,0.103016701,0.514859195,0.411842494,1,1,1,cg18206027;cg00333226
VWC2,chr7,49774167,49774840,673,0.121307863,0.505360607,0.384052744,1,1,1,cg00333226;cg07039180
VWC2,chr7,49773506,49773891,385,0.040536034,0.567991494,0.52745546,1,1,1,cg02467990;cg09493505;cg18206027
VWC2,chr7,49773515,49774168,653,0.082966849,0.533496637,0.450529788,1,1,1,cg09493505;cg18206027;cg00333226
VWC2,chr7,49773890,49774840,950,0.094118976,0.50235252,0.408233544,1,1,1,cg18206027;cg00333226;cg07039180
VWC2,chr7,49774167,49775002,835,0.097690361,0.443682522,0.345992161,1,1,1,cg00333226;cg07039180;cg07379434
VWC2,chr7,49774839,49775186,347,0.080058396,0.407697452,0.327639056,1,1,1,cg07039180;cg07379434;cg05470523
VWC2,chr7,49775185,49775586,401,0.102549939,0.455954314,0.353404376,1,1,1,cg05470523;cg23877720;cg20066716
VWC2,chr7,49775521,49775770,249,0.079917251,0.480971604,0.401054352,1,1,1,cg23877720;cg20066716;cg03577655
VWC2,chr7,49775585,49775907,322,0.055917626,0.481385501,0.425467875,1,1,1,cg20066716;cg03577655;cg17093995
VWC2,chr7,49775769,49776047,278,0.064270474,0.489620352,0.425349878,1,1,1,cg03577655;cg17093995;cg06528267
VWC2,chr7,49773506,49774168,662,0.071975075,0.559339131,0.487364056,1,1,1,cg02467990;cg09493505;cg18206027;cg00333226
VWC2,chr7,49773515,49774840,1325,0.081306019,0.519457271,0.438151252,1,1,1,cg09493505;cg18206027;cg00333226;cg07039180
VWC2,chr7,49773890,49775002,1112,0.083203071,0.456845978,0.373642907,1,1,1,cg18206027;cg00333226;cg07039180;cg07379434
VWC2,chr7,49774167,49775186,1019,0.101616847,0.4391186,0.337501753,1,1,1,cg00333226;cg07039180;cg07379434;cg05470523
VWC2,chr7,49774839,49775522,683,0.08420826,0.416963023,0.332754763,1,1,1,cg07039180;cg07379434;cg05470523;cg23877720
VWC2,chr7,49775001,49775586,585,0.089526293,0.422047324,0.332521031,1,1,1,cg07379434;cg05470523;cg23877720;cg20066716
VWC2,chr7,49775185,49775770,585,0.088287015,0.467085411,0.378798396,1,1,1,cg05470523;cg23877720;cg20066716;cg03577655
VWC2,chr7,49775521,49775907,386,0.066102682,0.47222906,0.406126378,1,1,1,cg23877720;cg20066716;cg03577655;cg17093995
VWC2,chr7,49775585,49776047,462,0.07260177,0.491634357,0.419032587,1,1,1,cg20066716;cg03577655;cg17093995;cg06528267
VWC2,chr7,49773469,49773891,422,0.043702961,0.581715291,0.53801233,1,1,1,cg14045872;cg01893212;cg02467990;cg09493505;cg18206027
VWC2,chr7,49773492,49774168,676,0.068042173,0.578732685,0.510690511,1,1,1,cg01893212;cg02467990;cg09493505;cg18206027;cg00333226
VWC2,chr7,49773506,49774840,1334,0.072844766,0.542939139,0.470094373,1,1,1,cg02467990;cg09493505;cg18206027;cg00333226;cg07039180
VWC2,chr7,49773515,49775002,1487,0.075135886,0.479631087,0.404495201,1,1,1,cg09493505;cg18206027;cg00333226;cg07039180;cg07379434
VWC2,chr7,49773890,49775186,1296,0.089241718,0.450562149,0.361320431,1,1,1,cg18206027;cg00333226;cg07039180;cg07379434;cg05470523
VWC2,chr7,49774167,49775522,1355,0.100625048,0.440246827,0.339621779,1,1,1,cg00333226;cg07039180;cg07379434;cg05470523;cg23877720
VWC2,chr7,49774839,49775586,747,0.08688574,0.433105693,0.346219953,1,1,1,cg07039180;cg07379434;cg05470523;cg23877720;cg20066716
VWC2,chr7,49775001,49775770,769,0.080720683,0.437733599,0.357012916,1,1,1,cg07379434;cg05470523;cg23877720;cg20066716;cg03577655
VWC2,chr7,49775185,49775907,722,0.075561407,0.462868615,0.387307208,1,1,1,cg05470523;cg23877720;cg20066716;cg03577655;cg17093995
VWC2,chr7,49775521,49776047,526,0.077412986,0.482259433,0.404846447,1,1,1,cg23877720;cg20066716;cg03577655;cg17093995;cg06528267
VWC2,chr7,49775585,49776156,571,0.130080007,0.484279502,0.354199495,1,1,1,cg20066716;cg03577655;cg17093995;cg06528267;cg03069122
VWC2,chr7,49773437,49773891,454,0.041700099,0.5914792,0.549779102,1,1,1,cg04904331;cg14045872;cg01893212;cg02467990;cg09493505;cg18206027
VWC2,chr7,49773469,49774168,699,0.064134501,0.57365975,0.509525249,1,1,1,cg14045872;cg01893212;cg02467990;cg09493505;cg18206027;cg00333226
VWC2,chr7,49773492,49774840,1348,0.069422399,0.561833766,0.492411367,1,1,1,cg01893212;cg02467990;cg09493505;cg18206027;cg00333226;cg07039180
