geneSymbol,chr,Start,End,Width,betaN,betaC,dltBeta,senesitivity,specificity,AUC,probeIds
SALL1,chr16,51151550,51151762,212,0.198776247,0.558522299,0.359746052,1,1,1,cg07502439;cg01500945
SALL1,chr16,51151550,51152350,800,0.19426349,0.538683304,0.344419814,1,1,1,cg07502439;cg01500945;cg13755795;cg05404010;cg08776356
SALL1,chr16,51151483,51152356,873,0.199233053,0.534523366,0.335290313,1,1,1,cg22674717;cg05213609;cg06724588;cg07502439;cg01500945;cg13755795;cg05404010;cg08776356;cg00177451
FNDC1;RP11-13P5.2,chr6,159169199,159170090,891,0.158838912,0.534730469,0.375891556,1,1,1,cg00157796;cg14971597;cg01907051
CR1,chr1,207496371,207496670,299,0.147437945,0.464663855,0.317225911,1,1,1,cg02588107;cg10021878;cg00175709
PDX1,chr13,27924407,27924742,335,0.105181789,0.575444433,0.470262643,1,1,1,cg12815918;cg15961466
PDX1,chr13,27924314,27924742,428,0.12587038,0.556212561,0.430342181,1,1,1,cg24601716;cg12815918;cg15961466
PDX1,chr13,27924407,27924820,413,0.139265825,0.634930401,0.495664577,1,1,1,cg12815918;cg15961466;cg26299169
PDX1,chr13,27924197,27924408,211,0.102263483,0.597636751,0.495373268,1,1,1,cg16302790;cg09975620;cg24601716;cg12815918
PDX1,chr13,27924247,27924742,495,0.114946711,0.574390974,0.459444263,1,1,1,cg09975620;cg24601716;cg12815918;cg15961466
PDX1,chr13,27924314,27924820,506,0.146261259,0.605635005,0.459373746,1,1,1,cg24601716;cg12815918;cg15961466;cg26299169
PDX1,chr13,27924407,27924909,502,0.167821409,0.624301482,0.456480072,1,1,1,cg12815918;cg15961466;cg26299169;cg00184376
PDX1,chr13,27924197,27924742,545,0.105324955,0.591356566,0.486031611,1,1,1,cg16302790;cg09975620;cg24601716;cg12815918;cg15961466
PDX1,chr13,27924247,27924820,573,0.133444148,0.610293247,0.476849099,1,1,1,cg09975620;cg24601716;cg12815918;cg15961466;cg26299169
PDX1,chr13,27924314,27924909,595,0.16770664,0.602990949,0.435284309,1,1,1,cg24601716;cg12815918;cg15961466;cg26299169;cg00184376
PDX1,chr13,27924197,27924820,623,0.122343112,0.618447528,0.496104417,1,1,1,cg16302790;cg09975620;cg24601716;cg12815918;cg15961466;cg26299169
PDX1,chr13,27924247,27924909,662,0.153451484,0.607313493,0.453862009,1,1,1,cg09975620;cg24601716;cg12815918;cg15961466;cg26299169;cg00184376
PDX1,chr13,27924197,27924909,712,0.141078119,0.614728556,0.473650437,1,1,1,cg16302790;cg09975620;cg24601716;cg12815918;cg15961466;cg26299169;cg00184376
PCDHGA1;PCDHGA10;PCDHGA11;PCDHGA12;PCDHGA2;PCDHGA3;PCDHGA4;PCDHGA5;PCDHGA6;PCDHGA7;PCDHGA8;PCDHGA9;PCDHGB1;PCDHGB2;PCDHGB3;PCDHGB4;PCDHGB5;PCDHGB6;PCDHGB7;PCDHGC3,chr5,141476290,141476764,474,0.048085265,0.312183465,0.264098199,1,1,1,cg07448606;cg04453180
PCDHGA1;PCDHGA10;PCDHGA11;PCDHGA12;PCDHGA2;PCDHGA3;PCDHGA4;PCDHGA5;PCDHGA6;PCDHGA7;PCDHGA8;PCDHGA9;PCDHGB1;PCDHGB2;PCDHGB3;PCDHGB4;PCDHGB5;PCDHGB6;PCDHGB7;PCDHGC3,chr5,141476015,141476764,749,0.046812444,0.306630954,0.25981851,1,1,1,cg10858746;cg07448606;cg04453180
PCDHGA1;PCDHGA10;PCDHGA11;PCDHGA12;PCDHGA2;PCDHGA3;PCDHGA4;PCDHGA5;PCDHGA6;PCDHGA7;PCDHGA8;PCDHGA9;PCDHGB1;PCDHGB2;PCDHGB3;PCDHGB4;PCDHGB5;PCDHGB6;PCDHGB7;PCDHGC3,chr5,141476290,141476903,613,0.076266055,0.3583625,0.282096444,1,1,1,cg07448606;cg04453180;cg07445963
PCDHGA1;PCDHGA10;PCDHGA11;PCDHGA12;PCDHGA2;PCDHGA3;PCDHGA4;PCDHGA5;PCDHGA6;PCDHGA7;PCDHGA8;PCDHGA9;PCDHGB1;PCDHGB2;PCDHGB3;PCDHGB4;PCDHGB5;PCDHGB6;PCDHGB7;PCDHGC3,chr5,141476015,141476903,888,0.068266242,0.342653358,0.274387116,1,1,1,cg10858746;cg07448606;cg04453180;cg07445963
BAI1,chr8,142451561,142451833,272,0.084217314,0.42254907,0.338331755,1,1,1,cg21639387;cg12039286
BAI1,chr8,142451832,142452139,307,0.089507589,0.540798047,0.451290458,1,1,1,cg12039286;cg20864608
BAI1,chr8,142451561,142452139,578,0.073653273,0.471086432,0.397433159,1,1,1,cg21639387;cg12039286;cg20864608
BAI1,chr8,142451832,142452172,340,0.096524671,0.55806064,0.461535969,1,1,1,cg12039286;cg20864608;cg11758945
BAI1,chr8,142452138,142452493,355,0.151530731,0.573282935,0.421752204,1,1,1,cg20864608;cg11758945;cg00321480
BAI1,chr8,142452171,142452740,569,0.14857472,0.442128738,0.293554018,1,1,1,cg11758945;cg00321480;cg07300200
BAI1,chr8,142451374,142451833,459,0.121226136,0.450473596,0.32924746,1,1,1,cg19878659;cg05988699;cg21639387;cg12039286
BAI1,chr8,142451471,142452139,668,0.073968783,0.465604847,0.391636064,1,1,1,cg05988699;cg21639387;cg12039286;cg20864608
BAI1,chr8,142451561,142452172,611,0.082879664,0.501461281,0.418581617,1,1,1,cg21639387;cg12039286;cg20864608;cg11758945
BAI1,chr8,142451832,142452493,661,0.145270545,0.558320935,0.413050391,1,1,1,cg12039286;cg20864608;cg11758945;cg00321480
BAI1,chr8,142452138,142452740,602,0.124562338,0.473636843,0.349074505,1,1,1,cg20864608;cg11758945;cg00321480;cg07300200
BAI1,chr8,142452171,142453276,1105,0.116513074,0.348075023,0.231561949,1,1,1,cg11758945;cg00321480;cg07300200;cg00423826
BAI1,chr8,142451374,142452139,765,0.107485947,0.474011108,0.366525161,1,1,1,cg19878659;cg05988699;cg21639387;cg12039286;cg20864608
BAI1,chr8,142451471,142452172,701,0.081286793,0.491001043,0.40971425,1,1,1,cg05988699;cg21639387;cg12039286;cg20864608;cg11758945
BAI1,chr8,142451561,142452493,932,0.124605364,0.512989389,0.388384024,1,1,1,cg21639387;cg12039286;cg20864608;cg11758945;cg00321480
BAI1,chr8,142451832,142452740,908,0.124947868,0.481596462,0.356648594,1,1,1,cg12039286;cg20864608;cg11758945;cg00321480;cg07300200
BAI1,chr8,142452138,142453276,1138,0.103715498,0.39209225,0.288376752,1,1,1,cg20864608;cg11758945;cg00321480;cg07300200;cg00423826
BAI1,chr8,142451252,142452139,887,0.098966026,0.459748832,0.360782806,1,1,1,cg02707869;cg19878659;cg05988699;cg21639387;cg12039286;cg20864608
BAI1,chr8,142451374,142452172,798,0.107998095,0.493773561,0.385775466,1,1,1,cg19878659;cg05988699;cg21639387;cg12039286;cg20864608;cg11758945
BAI1,chr8,142451471,142452493,1022,0.116323689,0.502351173,0.386027484,1,1,1,cg05988699;cg21639387;cg12039286;cg20864608;cg11758945;cg00321480
BAI1,chr8,142451561,142452740,1179,0.111113997,0.456607585,0.345493588,1,1,1,cg21639387;cg12039286;cg20864608;cg11758945;cg00321480;cg07300200
BAI1,chr8,142451832,142453276,1444,0.107511246,0.412316031,0.304804785,1,1,1,cg12039286;cg20864608;cg11758945;cg00321480;cg07300200;cg00423826
BAI1,chr8,142450777,142452139,1362,0.133023561,0.477129025,0.344105464,1,1,1,cg07714757;cg02707869;cg19878659;cg05988699;cg21639387;cg12039286;cg20864608
BAI1,chr8,142451252,142452172,920,0.100622141,0.478725546,0.378103404,1,1,1,cg02707869;cg19878659;cg05988699;cg21639387;cg12039286;cg20864608;cg11758945
BAI1,chr8,142451374,142452493,1119,0.134213819,0.50310617,0.36889235,1,1,1,cg19878659;cg05988699;cg21639387;cg12039286;cg20864608;cg11758945;cg00321480
BAI1,chr8,142451471,142452740,1269,0.105942756,0.455543658,0.349600902,1,1,1,cg05988699;cg21639387;cg12039286;cg20864608;cg11758945;cg00321480;cg07300200
BAI1,chr8,142451561,142453276,1715,0.098144588,0.400794198,0.30264961,1,1,1,cg21639387;cg12039286;cg20864608;cg11758945;cg00321480;cg07300200;cg00423826
BAI1,chr8,142450777,142452172,1395,0.13021547,0.491561125,0.361345655,1,1,1,cg07714757;cg02707869;cg19878659;cg05988699;cg21639387;cg12039286;cg20864608;cg11758945
BAI1,chr8,142451252,142452493,1241,0.124482894,0.48877258,0.364289686,1,1,1,cg02707869;cg19878659;cg05988699;cg21639387;cg12039286;cg20864608;cg11758945;cg00321480
BAI1,chr8,142451374,142452740,1366,0.122894237,0.46205522,0.339160983,1,1,1,cg19878659;cg05988699;cg21639387;cg12039286;cg20864608;cg11758945;cg00321480;cg07300200
BAI1,chr8,142451471,142453276,1805,0.095240929,0.406839935,0.311599007,1,1,1,cg05988699;cg21639387;cg12039286;cg20864608;cg11758945;cg00321480;cg07300200;cg00423826
BAI1,chr8,142450721,142452172,1451,0.13920787,0.478082121,0.338874251,1,1,1,cg03776432;cg07714757;cg02707869;cg19878659;cg05988699;cg21639387;cg12039286;cg20864608;cg11758945
BAI1,chr8,142450777,142452493,1716,0.148136881,0.499065647,0.350928766,1,1,1,cg07714757;cg02707869;cg19878659;cg05988699;cg21639387;cg12039286;cg20864608;cg11758945;cg00321480
BAI1,chr8,142451252,142452740,1488,0.115502257,0.453875467,0.33837321,1,1,1,cg02707869;cg19878659;cg05988699;cg21639387;cg12039286;cg20864608;cg11758945;cg00321480;cg07300200
BAI1,chr8,142451374,142453276,1902,0.111498004,0.418039515,0.306541511,1,1,1,cg19878659;cg05988699;cg21639387;cg12039286;cg20864608;cg11758945;cg00321480;cg07300200;cg00423826
BAI1,chr8,142450721,142452493,1772,0.1544379,0.486184091,0.331746191,1,1,1,cg03776432;cg07714757;cg02707869;cg19878659;cg05988699;cg21639387;cg12039286;cg20864608;cg11758945;cg00321480
BAI1,chr8,142450777,142452740,1963,0.137688909,0.466628939,0.32894003,1,1,1,cg07714757;cg02707869;cg19878659;cg05988699;cg21639387;cg12039286;cg20864608;cg11758945;cg00321480;cg07300200
BAI1,chr8,142451252,142453276,2024,0.105984845,0.415079308,0.309094463,1,1,1,cg02707869;cg19878659;cg05988699;cg21639387;cg12039286;cg20864608;cg11758945;cg00321480;cg07300200;cg00423826
BAI1,chr8,142450721,142452740,2019,0.144366923,0.457867225,0.313500302,1,1,1,cg03776432;cg07714757;cg02707869;cg19878659;cg05988699;cg21639387;cg12039286;cg20864608;cg11758945;cg00321480;cg07300200
BAI1,chr8,142450777,142453276,2499,0.127019748,0.430200297,0.303180549,1,1,1,cg07714757;cg02707869;cg19878659;cg05988699;cg21639387;cg12039286;cg20864608;cg11758945;cg00321480;cg07300200;cg00423826
BAI1,chr8,142450721,142453276,2555,0.134030358,0.425204446,0.291174088,1,1,1,cg03776432;cg07714757;cg02707869;cg19878659;cg05988699;cg21639387;cg12039286;cg20864608;cg11758945;cg00321480;cg07300200;cg00423826
RP11-710C12.1;UNC5C,chr4,95549198,95549434,236,0.167284547,0.562320923,0.395036377,1,1,1,cg15984718;cg13265789
RP11-710C12.1;UNC5C,chr4,95549142,95549434,292,0.143092392,0.529248097,0.386155705,1,1,1,cg17334018;cg15984718;cg13265789
RP11-710C12.1;UNC5C,chr4,95549198,95549476,278,0.127930785,0.506261511,0.378330726,1,1,1,cg15984718;cg13265789;cg01194057
RP11-710C12.1;UNC5C,chr4,95549135,95549434,299,0.13768877,0.524464904,0.386776134,1,1,1,cg11723848;cg17334018;cg15984718;cg13265789
RP11-710C12.1;UNC5C,chr4,95549142,95549476,334,0.11962511,0.495471745,0.375846635,1,1,1,cg17334018;cg15984718;cg13265789;cg01194057
RP11-710C12.1;UNC5C,chr4,95549099,95549434,335,0.131461798,0.49720756,0.365745761,1,1,1,cg22634891;cg11723848;cg17334018;cg15984718;cg13265789
RP11-710C12.1;UNC5C,chr4,95549135,95549476,341,0.119995669,0.498400461,0.378404792,1,1,1,cg11723848;cg17334018;cg15984718;cg13265789;cg01194057
RP11-710C12.1;UNC5C,chr4,95549142,95549737,595,0.112369318,0.494586424,0.382217106,1,1,1,cg17334018;cg15984718;cg13265789;cg01194057;cg21782409
RP11-710C12.1;UNC5C,chr4,95549086,95549434,348,0.123226283,0.463273977,0.340047694,1,1,1,cg07234102;cg22634891;cg11723848;cg17334018;cg15984718;cg13265789
RP11-710C12.1;UNC5C,chr4,95549099,95549476,377,0.117755376,0.480030081,0.362274705,1,1,1,cg22634891;cg11723848;cg17334018;cg15984718;cg13265789;cg01194057
RP11-710C12.1;UNC5C,chr4,95549135,95549737,602,0.113887416,0.497174574,0.383287158,1,1,1,cg11723848;cg17334018;cg15984718;cg13265789;cg01194057;cg21782409
RP11-710C12.1;UNC5C,chr4,95548943,95549434,491,0.138634276,0.471346425,0.33271215,1,1,1,cg10520887;cg07234102;cg22634891;cg11723848;cg17334018;cg15984718;cg13265789
RP11-710C12.1;UNC5C,chr4,95549086,95549476,390,0.112654423,0.453398079,0.340743656,1,1,1,cg07234102;cg22634891;cg11723848;cg17334018;cg15984718;cg13265789;cg01194057
RP11-710C12.1;UNC5C,chr4,95549099,95549737,638,0.112839772,0.481603661,0.368763889,1,1,1,cg22634891;cg11723848;cg17334018;cg15984718;cg13265789;cg01194057;cg21782409
OR2I1P,chr6,29553579,29553792,213,0.189845397,0.583946832,0.394101435,1,1,1,cg21632158;cg03402459;cg22305167;cg15818307;cg21133153;cg06087185;cg20723129;cg09205920;cg15490715
OR2I1P,chr6,29553495,29553792,297,0.1948479,0.582986534,0.388138635,1,1,1,cg22762215;cg21632158;cg03402459;cg22305167;cg15818307;cg21133153;cg06087185;cg20723129;cg09205920;cg15490715
OR2I1P,chr6,29553579,29553819,240,0.182978829,0.572744465,0.389765636,1,1,1,cg21632158;cg03402459;cg22305167;cg15818307;cg21133153;cg06087185;cg20723129;cg09205920;cg15490715;cg06613392
OR2I1P,chr6,29553729,29553929,200,0.173710545,0.580956623,0.407246079,1,1,1,cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251;cg18588589
OR2I1P,chr6,29553451,29553792,341,0.195421026,0.578438791,0.383017765,1,1,1,cg15814717;cg22762215;cg21632158;cg03402459;cg22305167;cg15818307;cg21133153;cg06087185;cg20723129;cg09205920;cg15490715
OR2I1P,chr6,29553495,29553819,324,0.188150792,0.572889864,0.384739072,1,1,1,cg22762215;cg21632158;cg03402459;cg22305167;cg15818307;cg21133153;cg06087185;cg20723129;cg09205920;cg15490715;cg06613392
OR2I1P,chr6,29553579,29553822,243,0.183475809,0.580502968,0.397027159,1,1,1,cg21632158;cg03402459;cg22305167;cg15818307;cg21133153;cg06087185;cg20723129;cg09205920;cg15490715;cg06613392;cg18488157
OR2I1P,chr6,29553724,29553929,205,0.176975705,0.586229149,0.409253444,1,1,1,cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251;cg18588589
OR2I1P,chr6,29553729,29553938,209,0.174087136,0.55785019,0.383763054,1,1,1,cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251;cg18588589;cg06378770
OR2I1P,chr6,29553451,29553819,368,0.18923425,0.569562488,0.380328238,1,1,1,cg15814717;cg22762215;cg21632158;cg03402459;cg22305167;cg15818307;cg21133153;cg06087185;cg20723129;cg09205920;cg15490715;cg06613392
OR2I1P,chr6,29553495,29553822,327,0.188175361,0.579989709,0.391814348,1,1,1,cg22762215;cg21632158;cg03402459;cg22305167;cg15818307;cg21133153;cg06087185;cg20723129;cg09205920;cg15490715;cg06613392;cg18488157
OR2I1P,chr6,29553579,29553826,247,0.178797483,0.582637273,0.40383979,1,1,1,cg21632158;cg03402459;cg22305167;cg15818307;cg21133153;cg06087185;cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229
OR2I1P,chr6,29553643,29553848,205,0.171543372,0.59422797,0.422684598,1,1,1,cg22305167;cg15818307;cg21133153;cg06087185;cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187
OR2I1P,chr6,29553653,29553855,202,0.171471398,0.594890807,0.423419408,1,1,1,cg15818307;cg21133153;cg06087185;cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984
OR2I1P,chr6,29553711,29553919,208,0.180458946,0.592698998,0.412240052,1,1,1,cg21133153;cg06087185;cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251
OR2I1P,chr6,29553722,29553929,207,0.17772238,0.586821697,0.409099317,1,1,1,cg06087185;cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251;cg18588589
OR2I1P,chr6,29553724,29553938,214,0.177048817,0.564608875,0.387560058,1,1,1,cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251;cg18588589;cg06378770
OR2I1P,chr6,29553729,29553975,246,0.173478161,0.56730329,0.393825129,1,1,1,cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251;cg18588589;cg06378770;cg22617773
OR2I1P,chr6,29553451,29553822,371,0.189173586,0.576372143,0.387198557,1,1,1,cg15814717;cg22762215;cg21632158;cg03402459;cg22305167;cg15818307;cg21133153;cg06087185;cg20723129;cg09205920;cg15490715;cg06613392;cg18488157
OR2I1P,chr6,29553495,29553826,331,0.183495402,0.581999318,0.398503916,1,1,1,cg22762215;cg21632158;cg03402459;cg22305167;cg15818307;cg21133153;cg06087185;cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229
OR2I1P,chr6,29553579,29553828,249,0.180626682,0.581581844,0.400955161,1,1,1,cg21632158;cg03402459;cg22305167;cg15818307;cg21133153;cg06087185;cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400
OR2I1P,chr6,29553630,29553848,218,0.179453208,0.595836547,0.416383339,1,1,1,cg03402459;cg22305167;cg15818307;cg21133153;cg06087185;cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187
OR2I1P,chr6,29553643,29553855,212,0.174070113,0.600082278,0.426012165,1,1,1,cg22305167;cg15818307;cg21133153;cg06087185;cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984
OR2I1P,chr6,29553653,29553919,266,0.177834541,0.591330033,0.413495493,1,1,1,cg15818307;cg21133153;cg06087185;cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251
OR2I1P,chr6,29553711,29553929,218,0.1777758,0.5841193,0.4063435,1,1,1,cg21133153;cg06087185;cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251;cg18588589
OR2I1P,chr6,29553722,29553938,216,0.177732431,0.56681894,0.389086509,1,1,1,cg06087185;cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251;cg18588589;cg06378770
OR2I1P,chr6,29553724,29553975,251,0.176258865,0.572814914,0.396556049,1,1,1,cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251;cg18588589;cg06378770;cg22617773
OR2I1P,chr6,29553729,29553980,251,0.172417633,0.575634157,0.403216524,1,1,1,cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251;cg18588589;cg06378770;cg22617773;cg14278853
OR2I1P,chr6,29553451,29553826,375,0.184756608,0.578496606,0.393739998,1,1,1,cg15814717;cg22762215;cg21632158;cg03402459;cg22305167;cg15818307;cg21133153;cg06087185;cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229
OR2I1P,chr6,29553495,29553828,333,0.184858378,0.581064844,0.396206466,1,1,1,cg22762215;cg21632158;cg03402459;cg22305167;cg15818307;cg21133153;cg06087185;cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400
OR2I1P,chr6,29553579,29553848,269,0.182776892,0.590757936,0.407981043,1,1,1,cg21632158;cg03402459;cg22305167;cg15818307;cg21133153;cg06087185;cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187
OR2I1P,chr6,29553630,29553855,225,0.181234479,0.601157791,0.419923312,1,1,1,cg03402459;cg22305167;cg15818307;cg21133153;cg06087185;cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984
OR2I1P,chr6,29553643,29553919,276,0.179793123,0.596405026,0.416611903,1,1,1,cg22305167;cg15818307;cg21133153;cg06087185;cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251
OR2I1P,chr6,29553653,29553929,276,0.175530506,0.583460954,0.407930449,1,1,1,cg15818307;cg21133153;cg06087185;cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251;cg18588589
OR2I1P,chr6,29553711,29553938,227,0.177781318,0.56573834,0.387957022,1,1,1,cg21133153;cg06087185;cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251;cg18588589;cg06378770
OR2I1P,chr6,29553722,29553975,253,0.176950075,0.574280972,0.397330897,1,1,1,cg06087185;cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251;cg18588589;cg06378770;cg22617773
OR2I1P,chr6,29553724,29553980,256,0.175075467,0.580157032,0.405081565,1,1,1,cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251;cg18588589;cg06378770;cg22617773;cg14278853
OR2I1P,chr6,29553451,29553828,377,0.185944639,0.577857945,0.391913306,1,1,1,cg15814717;cg22762215;cg21632158;cg03402459;cg22305167;cg15818307;cg21133153;cg06087185;cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400
OR2I1P,chr6,29553495,29553848,353,0.186583128,0.589663664,0.403080536,1,1,1,cg22762215;cg21632158;cg03402459;cg22305167;cg15818307;cg21133153;cg06087185;cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187
OR2I1P,chr6,29553579,29553855,276,0.184217833,0.596063005,0.411845171,1,1,1,cg21632158;cg03402459;cg22305167;cg15818307;cg21133153;cg06087185;cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984
OR2I1P,chr6,29553630,29553919,289,0.18609833,0.597653989,0.411555658,1,1,1,cg03402459;cg22305167;cg15818307;cg21133153;cg06087185;cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251
OR2I1P,chr6,29553643,29553929,286,0.177512118,0.588722219,0.411210101,1,1,1,cg22305167;cg15818307;cg21133153;cg06087185;cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251;cg18588589
OR2I1P,chr6,29553653,29553938,285,0.175685342,0.566349281,0.390663939,1,1,1,cg15818307;cg21133153;cg06087185;cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251;cg18588589;cg06378770
OR2I1P,chr6,29553711,29553975,264,0.17704786,0.572774943,0.395727084,1,1,1,cg21133153;cg06087185;cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251;cg18588589;cg06378770;cg22617773
OR2I1P,chr6,29553722,29553980,258,0.175799489,0.581035878,0.405236389,1,1,1,cg06087185;cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251;cg18588589;cg06378770;cg22617773;cg14278853
OR2I1P,chr6,29553724,29554005,281,0.184011757,0.58801405,0.404002293,1,1,1,cg20723129;cg09205920;cg15490715;cg06613392;cg18488157;cg00370229;cg12217400;cg03409187;cg19690984;cg16044251;cg18588589;cg06378770;cg22617773;cg14278853;cg20034792
