geneSymbol,chr,Start,End,Width,betaN,betaC,dltBeta,senesitivity,specificity,AUC,probeIds
RNF220,chr1,44405934,44407558,1624,0.10529862,0.350063099,0.244764478,1,1,1,cg03946896;cg06550214;cg13675568;cg00023154;cg16822216;cg26341102;cg14403130;cg04023150;cg10224098
RNF220,chr1,44405962,44407921,1959,0.116920864,0.401606075,0.28468521,1,1,1,cg06550214;cg13675568;cg00023154;cg16822216;cg26341102;cg14403130;cg04023150;cg10224098;cg04541474
RNF220,chr1,44406403,44408021,1618,0.164957011,0.453971999,0.289014988,1,1,1,cg13675568;cg00023154;cg16822216;cg26341102;cg14403130;cg04023150;cg10224098;cg04541474;cg01422881
RNF220,chr1,44405757,44407558,1801,0.100223524,0.325268745,0.225045221,1,1,1,cg00825951;cg03946896;cg06550214;cg13675568;cg00023154;cg16822216;cg26341102;cg14403130;cg04023150;cg10224098
RNF220,chr1,44405934,44407921,1987,0.115571677,0.379991976,0.264420299,1,1,1,cg03946896;cg06550214;cg13675568;cg00023154;cg16822216;cg26341102;cg14403130;cg04023150;cg10224098;cg04541474
RNF220,chr1,44405962,44408021,2059,0.156926321,0.42382536,0.266899039,1,1,1,cg06550214;cg13675568;cg00023154;cg16822216;cg26341102;cg14403130;cg04023150;cg10224098;cg04541474;cg01422881
RNF220,chr1,44405625,44407558,1933,0.094333757,0.300330393,0.205996637,1,1,1,cg24515341;cg00825951;cg03946896;cg06550214;cg13675568;cg00023154;cg16822216;cg26341102;cg14403130;cg04023150;cg10224098
RNF220,chr1,44405757,44407921,2164,0.110024039,0.354730847,0.244706808,1,1,1,cg00825951;cg03946896;cg06550214;cg13675568;cg00023154;cg16822216;cg26341102;cg14403130;cg04023150;cg10224098;cg04541474
RNF220,chr1,44405934,44408021,2087,0.152062927,0.402156244,0.250093317,1,1,1,cg03946896;cg06550214;cg13675568;cg00023154;cg16822216;cg26341102;cg14403130;cg04023150;cg10224098;cg04541474;cg01422881
RNF220,chr1,44405484,44407558,2074,0.091655307,0.282871083,0.191215776,1,1,1,cg26035323;cg24515341;cg00825951;cg03946896;cg06550214;cg13675568;cg00023154;cg16822216;cg26341102;cg14403130;cg04023150;cg10224098
RNF220,chr1,44405625,44407921,2296,0.103808376,0.329415516,0.225607141,1,1,1,cg24515341;cg00825951;cg03946896;cg06550214;cg13675568;cg00023154;cg16822216;cg26341102;cg14403130;cg04023150;cg10224098;cg04541474
RNF220,chr1,44405757,44408021,2264,0.143936655,0.377153187,0.233216532,1,1,1,cg00825951;cg03946896;cg06550214;cg13675568;cg00023154;cg16822216;cg26341102;cg14403130;cg04023150;cg10224098;cg04541474;cg01422881
RNF220,chr1,44405484,44407921,2437,0.100607144,0.311061913,0.210454769,1,1,1,cg26035323;cg24515341;cg00825951;cg03946896;cg06550214;cg13675568;cg00023154;cg16822216;cg26341102;cg14403130;cg04023150;cg10224098;cg04541474
RNF220,chr1,44405625,44408021,2396,0.135590457,0.352060394,0.216469937,1,1,1,cg24515341;cg00825951;cg03946896;cg06550214;cg13675568;cg00023154;cg16822216;cg26341102;cg14403130;cg04023150;cg10224098;cg04541474;cg01422881
RNF220,chr1,44405484,44408021,2537,0.130347736,0.333400271,0.203052535,1,1,1,cg26035323;cg24515341;cg00825951;cg03946896;cg06550214;cg13675568;cg00023154;cg16822216;cg26341102;cg14403130;cg04023150;cg10224098;cg04541474;cg01422881
LONRF2,chr2,100321482,100321983,501,0.107427827,0.498355039,0.390927212,1,1,1,cg03559235;cg14348439
LONRF2,chr2,100321982,100322338,356,0.042391916,0.487417698,0.445025782,1,1,1,cg14348439;cg23977631
LONRF2,chr2,100321334,100321983,649,0.119473033,0.486317627,0.366844594,1,1,1,cg00144550;cg03559235;cg14348439
LONRF2,chr2,100321482,100322338,856,0.081521588,0.504009393,0.422487805,1,1,1,cg03559235;cg14348439;cg23977631
LONRF2,chr2,100321982,100322352,370,0.036695451,0.458140296,0.421444845,1,1,1,cg14348439;cg23977631;cg14997226
LONRF2,chr2,100322351,100322584,233,0.062558569,0.458524661,0.395966092,1,1,1,cg14997226;cg14675211;cg07304692
LONRF2,chr2,100321334,100322338,1004,0.097032052,0.493567745,0.396535693,1,1,1,cg00144550;cg03559235;cg14348439;cg23977631
LONRF2,chr2,100321482,100322352,870,0.067466821,0.477903418,0.410436597,1,1,1,cg03559235;cg14348439;cg23977631;cg14997226
LONRF2,chr2,100321982,100322442,460,0.038098699,0.456409442,0.418310743,1,1,1,cg14348439;cg23977631;cg14997226;cg14675211
LONRF2,chr2,100322337,100322584,247,0.054346204,0.472723021,0.418376817,1,1,1,cg23977631;cg14997226;cg14675211;cg07304692
LONRF2,chr2,100321334,100322352,1018,0.082686146,0.474771295,0.392085149,1,1,1,cg00144550;cg03559235;cg14348439;cg23977631;cg14997226
LONRF2,chr2,100321482,100322442,960,0.062435146,0.472566111,0.410130965,1,1,1,cg03559235;cg14348439;cg23977631;cg14997226;cg14675211
LONRF2,chr2,100321982,100322584,602,0.054491908,0.470081876,0.415589968,1,1,1,cg14348439;cg23977631;cg14997226;cg14675211;cg07304692
LONRF2,chr2,100321334,100322442,1108,0.075956529,0.470845559,0.39488903,1,1,1,cg00144550;cg03559235;cg14348439;cg23977631;cg14997226;cg14675211
LONRF2,chr2,100321482,100322584,1102,0.072040079,0.481267027,0.409226949,1,1,1,cg03559235;cg14348439;cg23977631;cg14997226;cg14675211;cg07304692
LONRF2,chr2,100321334,100322584,1250,0.082257702,0.478549281,0.396291579,1,1,1,cg00144550;cg03559235;cg14348439;cg23977631;cg14997226;cg14675211;cg07304692
PDX1,chr13,27924407,27924742,335,0.105181789,0.524526793,0.419345004,1,1,1,cg12815918;cg15961466
PDX1,chr13,27924314,27924742,428,0.12587038,0.507269768,0.381399388,1,1,1,cg24601716;cg12815918;cg15961466
PDX1,chr13,27924407,27924820,413,0.139265825,0.586838393,0.447572569,1,1,1,cg12815918;cg15961466;cg26299169
PDX1,chr13,27924247,27924742,495,0.114946711,0.532085985,0.417139274,1,1,1,cg09975620;cg24601716;cg12815918;cg15961466
PDX1,chr13,27924314,27924820,506,0.146261259,0.558317725,0.412056466,1,1,1,cg24601716;cg12815918;cg15961466;cg26299169
PDX1,chr13,27924407,27924909,502,0.167821409,0.575682588,0.407861179,1,1,1,cg12815918;cg15961466;cg26299169;cg00184376
PDX1,chr13,27924197,27924742,545,0.105324955,0.546935084,0.441610129,1,1,1,cg16302790;cg09975620;cg24601716;cg12815918;cg15961466
PDX1,chr13,27924247,27924820,573,0.133444148,0.567961106,0.434516959,1,1,1,cg09975620;cg24601716;cg12815918;cg15961466;cg26299169
PDX1,chr13,27924314,27924909,595,0.16770664,0.555097214,0.387390574,1,1,1,cg24601716;cg12815918;cg15961466;cg26299169;cg00184376
PDX1,chr13,27924197,27924820,623,0.122343112,0.574356169,0.452013057,1,1,1,cg16302790;cg09975620;cg24601716;cg12815918;cg15961466;cg26299169
PDX1,chr13,27924247,27924909,662,0.153451484,0.563670117,0.410218634,1,1,1,cg09975620;cg24601716;cg12815918;cg15961466;cg26299169;cg00184376
PDX1,chr13,27924197,27924909,712,0.141078119,0.569764598,0.428686479,1,1,1,cg16302790;cg09975620;cg24601716;cg12815918;cg15961466;cg26299169;cg00184376
CTD-2194D22.3;IRX4,chr5,1882891,1883300,409,0.180841792,0.537501352,0.35665956,1,1,1,cg07882671;cg02641288;cg24876960;cg00243313
CTD-2194D22.3;IRX4,chr5,1882897,1883401,504,0.14783922,0.454878247,0.307039027,1,1,1,cg02641288;cg24876960;cg00243313;cg00264591
CTD-2194D22.3;IRX4,chr5,1882891,1883401,510,0.151817602,0.49566575,0.343848148,1,1,1,cg07882671;cg02641288;cg24876960;cg00243313;cg00264591
CTD-2194D22.3;IRX4,chr5,1882891,1883827,936,0.144413465,0.494204499,0.349791034,1,1,1,cg07882671;cg02641288;cg24876960;cg00243313;cg00264591;cg18009496
CTD-2194D22.3;IRX4,chr5,1882891,1883841,950,0.148547287,0.514388777,0.365841489,1,1,1,cg07882671;cg02641288;cg24876960;cg00243313;cg00264591;cg18009496;cg23121993
VWC2,chr7,49775769,49776047,278,0.064270474,0.508800221,0.444529747,1,1,1,cg03577655;cg17093995;cg06528267
VWC2,chr7,49775585,49776047,462,0.07260177,0.50978762,0.43718585,1,1,1,cg20066716;cg03577655;cg17093995;cg06528267
VWC2,chr7,49775521,49776047,526,0.077412986,0.494784183,0.417371196,1,1,1,cg23877720;cg20066716;cg03577655;cg17093995;cg06528267
VWC2,chr7,49775185,49776047,862,0.083410206,0.481455645,0.398045439,1,1,1,cg05470523;cg23877720;cg20066716;cg03577655;cg17093995;cg06528267
VWC2,chr7,49775521,49776156,635,0.124509648,0.494035192,0.369525544,1,1,1,cg23877720;cg20066716;cg03577655;cg17093995;cg06528267;cg03069122
VWC2,chr7,49775001,49776047,1046,0.07870237,0.458628002,0.379925632,1,1,1,cg07379434;cg05470523;cg23877720;cg20066716;cg03577655;cg17093995;cg06528267
VWC2,chr7,49774839,49776047,1208,0.078405015,0.455796813,0.377391798,1,1,1,cg07039180;cg07379434;cg05470523;cg23877720;cg20066716;cg03577655;cg17093995;cg06528267
VWC2,chr7,49774167,49776047,1880,0.088170258,0.464357131,0.376186873,1,1,1,cg00333226;cg07039180;cg07379434;cg05470523;cg23877720;cg20066716;cg03577655;cg17093995;cg06528267
VWC2,chr7,49774839,49776156,1317,0.109692564,0.459629416,0.349936852,1,1,1,cg07039180;cg07379434;cg05470523;cg23877720;cg20066716;cg03577655;cg17093995;cg06528267;cg03069122
VWC2,chr7,49773890,49776047,2157,0.083327352,0.466336815,0.383009462,1,1,1,cg18206027;cg00333226;cg07039180;cg07379434;cg05470523;cg23877720;cg20066716;cg03577655;cg17093995;cg06528267
VWC2,chr7,49774167,49776156,1989,0.115352528,0.466950442,0.351597914,1,1,1,cg00333226;cg07039180;cg07379434;cg05470523;cg23877720;cg20066716;cg03577655;cg17093995;cg06528267;cg03069122
VWC2,chr7,49773890,49776156,2266,0.108478771,0.468514399,0.360035628,1,1,1,cg18206027;cg00333226;cg07039180;cg07379434;cg05470523;cg23877720;cg20066716;cg03577655;cg17093995;cg06528267;cg03069122
FGF12,chr3,192409207,192409542,335,0.195318467,0.5494541,0.354135633,1,1,1,cg01257828;cg10511904;cg16376000
FGF12,chr3,192409207,192409568,361,0.186735344,0.54112989,0.354394546,1,1,1,cg01257828;cg10511904;cg16376000;cg17393267
TRHDE;TRHDE-AS1,chr12,72272100,72272485,385,0.070839266,0.381423732,0.310584467,1,1,1,cg04775889;cg02511156
TRHDE;TRHDE-AS1,chr12,72271991,72272485,494,0.070084702,0.462474525,0.392389823,1,1,1,cg23142394;cg04775889;cg02511156
TRHDE;TRHDE-AS1,chr12,72271991,72272502,511,0.084691979,0.479167643,0.394475665,1,1,1,cg23142394;cg04775889;cg02511156;cg06622999
MAFB,chr20,40688394,40688843,449,0.124591518,0.454635209,0.33004369,1,1,1,cg24033330;cg02497758;cg16844989
MIR124-3;RP5-963E22.4,chr20,63177536,63178206,670,0.185131108,0.55485218,0.369721073,1,1,1,cg02650317;cg02065637;cg04927004;cg15699267
IRF4,chr6,393239,393617,378,0.131988521,0.677978547,0.545990026,1,1,1,cg21277995;cg06223767
EYA4,chr6,133241638,133242205,567,0.125229503,0.471449935,0.346220432,1,1,1,cg24176563;cg01401376
EYA4,chr6,133241636,133242205,569,0.133443642,0.490835959,0.357392317,1,1,1,cg26656135;cg24176563;cg01401376
EYA4,chr6,133241638,133242245,607,0.148217669,0.5023432,0.354125531,1,1,1,cg24176563;cg01401376;cg17722675
EYA4,chr6,133241636,133242245,609,0.148631232,0.509159402,0.36052817,1,1,1,cg26656135;cg24176563;cg01401376;cg17722675
EYA4,chr6,133241638,133242395,757,0.137012202,0.530842984,0.393830782,1,1,1,cg24176563;cg01401376;cg17722675;cg21607030
EYA4,chr6,133241356,133242245,889,0.134487338,0.51711945,0.382632113,1,1,1,cg14270292;cg26656135;cg24176563;cg01401376;cg17722675
EYA4,chr6,133241636,133242395,759,0.139584146,0.530595988,0.391011843,1,1,1,cg26656135;cg24176563;cg01401376;cg17722675;cg21607030
EYA4,chr6,133241356,133242395,1039,0.129305415,0.533656598,0.404351183,1,1,1,cg14270292;cg26656135;cg24176563;cg01401376;cg17722675;cg21607030
EYA4,chr6,133241354,133242395,1041,0.116822619,0.536327394,0.419504775,1,1,1,cg22871668;cg14270292;cg26656135;cg24176563;cg01401376;cg17722675;cg21607030
EYA4,chr6,133241347,133242395,1048,0.108228576,0.537079314,0.428850738,1,1,1,cg14287112;cg22871668;cg14270292;cg26656135;cg24176563;cg01401376;cg17722675;cg21607030
OPLAH;CTD-3065J16.6,chr8,144051345,144052297,952,0.113594375,0.60450887,0.490914495,1,1,1,cg26199906;cg17698295;cg17301223;cg26256223;cg22882523;cg04366687
CPNE5,chr6,36840431,36840719,288,0.105971618,0.482291473,0.376319855,1,1,1,cg12855522;cg07722358;cg01258201
CPNE5,chr6,36840206,36840719,513,0.103082059,0.454958841,0.351876782,1,1,1,cg18237405;cg12855522;cg07722358;cg01258201
CPNE5,chr6,36840431,36840921,490,0.161116021,0.495539675,0.334423654,1,1,1,cg12855522;cg07722358;cg01258201;cg24310500
CPNE5,chr6,36839983,36840719,736,0.085039705,0.382572692,0.297532987,1,1,1,cg20626099;cg18237405;cg12855522;cg07722358;cg01258201
CPNE5,chr6,36840206,36840921,715,0.147775494,0.471023929,0.323248435,1,1,1,cg18237405;cg12855522;cg07722358;cg01258201;cg24310500
CPNE5,chr6,36839983,36840921,938,0.125291293,0.408024623,0.282733331,1,1,1,cg20626099;cg18237405;cg12855522;cg07722358;cg01258201;cg24310500
SLIT2,chr4,20253459,20254183,724,0.188341415,0.518620344,0.330278929,1,1,1,cg13078140;cg15469350;cg03742003;cg08428452;cg13485685
GFRA1,chr10,116271641,116272121,480,0.168811953,0.503021747,0.334209794,1,1,1,cg06974458;cg01322975;cg24792682
GFRA1,chr10,116271641,116272143,502,0.149660989,0.49763061,0.347969621,1,1,1,cg06974458;cg01322975;cg24792682;cg27034576
GFRA1,chr10,116271458,116272353,895,0.143345181,0.539700179,0.396354999,1,1,1,cg13320291;cg06974458;cg01322975;cg24792682;cg27034576;cg06298519
GFRA1,chr10,116271336,116272353,1017,0.165252406,0.535076146,0.36982374,1,1,1,cg23906261;cg13320291;cg06974458;cg01322975;cg24792682;cg27034576;cg06298519
GRIN2D;GRWD1,chr19,48443307,48444304,997,0.197807577,0.671874936,0.474067359,1,1,1,cg04419610;cg04988514
GRIN2D;GRWD1,chr19,48443307,48444316,1009,0.189038344,0.628168112,0.439129768,1,1,1,cg04419610;cg04988514;cg16875863
SYT6,chr1,114153073,114153729,656,0.134968206,0.471391777,0.336423571,1,1,1,cg27304110;cg19304150
NPTX1,chr17,80477763,80478249,486,0.079545082,0.457029417,0.377484335,1,1,1,cg25924217;cg13391810;cg14129397;cg10922935
NPTX1,chr17,80477763,80478683,920,0.080792394,0.417765588,0.336973194,1,1,1,cg25924217;cg13391810;cg14129397;cg10922935;cg26765815
NPTX1,chr17,80477763,80478753,990,0.096278035,0.409857201,0.313579166,1,1,1,cg25924217;cg13391810;cg14129397;cg10922935;cg26765815;cg02129603
NPTX1,chr17,80476557,80478249,1692,0.066627663,0.376476807,0.309849144,1,1,1,cg02241363;cg17775235;cg19177795;cg25924217;cg13391810;cg14129397;cg10922935
NPTX1,chr17,80477549,80478753,1204,0.09011561,0.392265595,0.302149985,1,1,1,cg19177795;cg25924217;cg13391810;cg14129397;cg10922935;cg26765815;cg02129603
NPTX1,chr17,80476255,80478249,1994,0.073892998,0.372342614,0.298449617,1,1,1,cg05632623;cg02241363;cg17775235;cg19177795;cg25924217;cg13391810;cg14129397;cg10922935
NPTX1,chr17,80476557,80478683,2126,0.06902191,0.36200599,0.29298408,1,1,1,cg02241363;cg17775235;cg19177795;cg25924217;cg13391810;cg14129397;cg10922935;cg26765815
NPTX1,chr17,80477055,80478753,1698,0.087011438,0.380902175,0.293890737,1,1,1,cg17775235;cg19177795;cg25924217;cg13391810;cg14129397;cg10922935;cg26765815;cg02129603
NPTX1,chr17,80476072,80478249,2177,0.068126871,0.365841757,0.297714885,1,1,1,cg13355248;cg05632623;cg02241363;cg17775235;cg19177795;cg25924217;cg13391810;cg14129397;cg10922935
NPTX1,chr17,80476557,80478753,2196,0.080653503,0.362929243,0.282275741,1,1,1,cg02241363;cg17775235;cg19177795;cg25924217;cg13391810;cg14129397;cg10922935;cg26765815;cg02129603
NPTX1,chr17,80476255,80478753,2498,0.085063186,0.360976645,0.275913459,1,1,1,cg05632623;cg02241363;cg17775235;cg19177795;cg25924217;cg13391810;cg14129397;cg10922935;cg26765815;cg02129603
NPTX1,chr17,80475708,80478249,2541,0.062170117,0.353355704,0.291185588,1,1,1,cg24488602;cg14954491;cg13355248;cg05632623;cg02241363;cg17775235;cg19177795;cg25924217;cg13391810;cg14129397;cg10922935
NPTX1,chr17,80476072,80478753,2681,0.079329975,0.356691032,0.277361057,1,1,1,cg13355248;cg05632623;cg02241363;cg17775235;cg19177795;cg25924217;cg13391810;cg14129397;cg10922935;cg26765815;cg02129603
NPTX1,chr17,80475847,80478753,2906,0.074786503,0.353953812,0.279167309,1,1,1,cg14954491;cg13355248;cg05632623;cg02241363;cg17775235;cg19177795;cg25924217;cg13391810;cg14129397;cg10922935;cg26765815;cg02129603
NPTX1,chr17,80475708,80478753,3045,0.07256609,0.347533714,0.274967625,1,1,1,cg24488602;cg14954491;cg13355248;cg05632623;cg02241363;cg17775235;cg19177795;cg25924217;cg13391810;cg14129397;cg10922935;cg26765815;cg02129603
FLI1;SENCR,chr11,128693132,128693589,457,0.086123999,0.477048123,0.390924124,1,1,1,cg27028555;cg09037089
FLI1;SENCR,chr11,128694211,128694862,651,0.103476437,0.595931024,0.492454587,1,1,1,cg06072021;cg17872757;cg02216246
FLI1;SENCR,chr11,128694285,128694980,695,0.104657656,0.640219905,0.535562249,1,1,1,cg17872757;cg02216246;cg11017065
FLI1;SENCR,chr11,128693790,128694009,219,0.067617856,0.560686689,0.493068832,1,1,1,cg19897940;cg13755070;cg02526522;cg06172475
FLI1;SENCR,chr11,128693819,128694212,393,0.06208899,0.56864326,0.50655427,1,1,1,cg13755070;cg02526522;cg06172475;cg06072021
FLI1;SENCR,chr11,128694211,128694980,769,0.088504484,0.622408409,0.533903925,1,1,1,cg06072021;cg17872757;cg02216246;cg11017065
FLI1;SENCR,chr11,128693739,128694009,270,0.059568572,0.492654367,0.433085795,1,1,1,cg08590601;cg19897940;cg13755070;cg02526522;cg06172475
FLI1;SENCR,chr11,128693790,128694212,422,0.062103279,0.562344135,0.500240856,1,1,1,cg19897940;cg13755070;cg02526522;cg06172475;cg06072021
FLI1;SENCR,chr11,128693819,128694286,467,0.060965169,0.58254254,0.521577371,1,1,1,cg13755070;cg02526522;cg06172475;cg06072021;cg17872757
FLI1;SENCR,chr11,128693821,128694862,1041,0.089391471,0.571637503,0.482246033,1,1,1,cg02526522;cg06172475;cg06072021;cg17872757;cg02216246
FLI1;SENCR,chr11,128694008,128694980,972,0.083679335,0.583972945,0.500293609,1,1,1,cg06172475;cg06072021;cg17872757;cg02216246;cg11017065
FLI1;SENCR,chr11,128693739,128694212,473,0.056314638,0.505374293,0.449059655,1,1,1,cg08590601;cg19897940;cg13755070;cg02526522;cg06172475;cg06072021
FLI1;SENCR,chr11,128693790,128694286,496,0.06116438,0.574976723,0.513812343,1,1,1,cg19897940;cg13755070;cg02526522;cg06172475;cg06072021;cg17872757
FLI1;SENCR,chr11,128693819,128694862,1043,0.086456717,0.582232031,0.495775315,1,1,1,cg13755070;cg02526522;cg06172475;cg06072021;cg17872757;cg02216246
FLI1;SENCR,chr11,128693821,128694980,1159,0.081757663,0.593338014,0.51158035,1,1,1,cg02526522;cg06172475;cg06072021;cg17872757;cg02216246;cg11017065
FLI1;SENCR,chr11,128693739,128694286,547,0.056336816,0.524340774,0.468003958,1,1,1,cg08590601;cg19897940;cg13755070;cg02526522;cg06172475;cg06072021;cg17872757
FLI1;SENCR,chr11,128693790,128694862,1072,0.082985819,0.575791404,0.492805584,1,1,1,cg19897940;cg13755070;cg02526522;cg06172475;cg06072021;cg17872757;cg02216246
FLI1;SENCR,chr11,128693819,128694980,1161,0.080332704,0.599318965,0.518986261,1,1,1,cg13755070;cg02526522;cg06172475;cg06072021;cg17872757;cg02216246;cg11017065
FLI1;SENCR,chr11,128693132,128694009,877,0.061399129,0.447365437,0.385966308,1,1,1,cg27028555;cg09037089;cg18142615;cg08590601;cg19897940;cg13755070;cg02526522;cg06172475
FLI1;SENCR,chr11,128693723,128694286,563,0.051932486,0.478992604,0.427060118,1,1,1,cg18142615;cg08590601;cg19897940;cg13755070;cg02526522;cg06172475;cg06072021;cg17872757
FLI1;SENCR,chr11,128693739,128694862,1123,0.076034021,0.531383113,0.455349092,1,1,1,cg08590601;cg19897940;cg13755070;cg02526522;cg06172475;cg06072021;cg17872757;cg02216246
FLI1;SENCR,chr11,128693790,128694980,1190,0.07806117,0.591547549,0.513486379,1,1,1,cg19897940;cg13755070;cg02526522;cg06172475;cg06072021;cg17872757;cg02216246;cg11017065
FLI1;SENCR,chr11,128693132,128694212,1080,0.059026445,0.460877491,0.401851046,1,1,1,cg27028555;cg09037089;cg18142615;cg08590601;cg19897940;cg13755070;cg02526522;cg06172475;cg06072021
FLI1;SENCR,chr11,128693588,128694286,698,0.055295369,0.470347252,0.415051883,1,1,1,cg09037089;cg18142615;cg08590601;cg19897940;cg13755070;cg02526522;cg06172475;cg06072021;cg17872757
FLI1;SENCR,chr11,128693723,128694862,1139,0.069930483,0.490291147,0.420360664,1,1,1,cg18142615;cg08590601;cg19897940;cg13755070;cg02526522;cg06172475;cg06072021;cg17872757;cg02216246
FLI1;SENCR,chr11,128693739,128694980,1241,0.072428977,0.55032283,0.477893853,1,1,1,cg08590601;cg19897940;cg13755070;cg02526522;cg06172475;cg06072021;cg17872757;cg02216246;cg11017065
FLI1;SENCR,chr11,128693132,128694286,1154,0.058770789,0.478603708,0.419832919,1,1,1,cg27028555;cg09037089;cg18142615;cg08590601;cg19897940;cg13755070;cg02526522;cg06172475;cg06072021;cg17872757
FLI1;SENCR,chr11,128693588,128694862,1274,0.071157278,0.481380475,0.410223198,1,1,1,cg09037089;cg18142615;cg08590601;cg19897940;cg13755070;cg02526522;cg06172475;cg06072021;cg17872757;cg02216246
FLI1;SENCR,chr11,128693723,128694980,1257,0.067296297,0.511446089,0.444149791,1,1,1,cg18142615;cg08590601;cg19897940;cg13755070;cg02526522;cg06172475;cg06072021;cg17872757;cg02216246;cg11017065
FLI1;SENCR,chr11,128693132,128694862,1730,0.072874759,0.487883324,0.415008566,1,1,1,cg27028555;cg09037089;cg18142615;cg08590601;cg19897940;cg13755070;cg02526522;cg06172475;cg06072021;cg17872757;cg02216246
FLI1;SENCR,chr11,128693588,128694980,1392,0.068651037,0.501422302,0.432771265,1,1,1,cg09037089;cg18142615;cg08590601;cg19897940;cg13755070;cg02526522;cg06172475;cg06072021;cg17872757;cg02216246;cg11017065
FLI1;SENCR,chr11,128693132,128694980,1848,0.070434248,0.505713095,0.435278847,1,1,1,cg27028555;cg09037089;cg18142615;cg08590601;cg19897940;cg13755070;cg02526522;cg06172475;cg06072021;cg17872757;cg02216246;cg11017065
LAYN,chr11,111540564,111541032,468,0.146237766,0.502847563,0.356609797,1,1,1,cg02532096;cg03864000;cg04610224
AC005537.2;HECW1,chr7,43112655,43113603,948,0.182293667,0.539099026,0.356805358,1,1,1,cg08039116;cg17438849;cg22795470;cg03781266;cg21656751
AC005537.2;HECW1,chr7,43112869,43113618,749,0.130583533,0.535214846,0.404631313,1,1,1,cg17438849;cg22795470;cg03781266;cg21656751;cg14872657
AC005537.2;HECW1,chr7,43112526,43113603,1077,0.171317548,0.510751754,0.339434206,1,1,1,cg03004999;cg08039116;cg17438849;cg22795470;cg03781266;cg21656751
AC005537.2;HECW1,chr7,43112655,43113618,963,0.161220074,0.531986787,0.370766712,1,1,1,cg08039116;cg17438849;cg22795470;cg03781266;cg21656751;cg14872657
AC005537.2;HECW1,chr7,43112526,43113618,1092,0.154822486,0.508705159,0.353882674,1,1,1,cg03004999;cg08039116;cg17438849;cg22795470;cg03781266;cg21656751;cg14872657
AC005537.2;HECW1,chr7,43112655,43113625,970,0.146794531,0.534928995,0.388134464,1,1,1,cg08039116;cg17438849;cg22795470;cg03781266;cg21656751;cg14872657;cg17045801
AC005537.2;HECW1,chr7,43112526,43113625,1099,0.142999834,0.514189795,0.371189961,1,1,1,cg03004999;cg08039116;cg17438849;cg22795470;cg03781266;cg21656751;cg14872657;cg17045801
VIPR2,chr7,159143816,159144416,600,0.136152081,0.486272223,0.350120142,1,1,1,cg04525189;cg20830514;cg19814400;cg21038156;cg18349835
GLRB,chr4,157076037,157076375,338,0.157017634,0.53748195,0.380464317,1,1,1,cg05263495;cg22065614;cg09688546;cg16269431;cg08712866
GLRB,chr4,157076026,157076375,349,0.136258253,0.503763444,0.367505191,1,1,1,cg25911468;cg05263495;cg22065614;cg09688546;cg16269431;cg08712866
GLRB,chr4,157076037,157076403,366,0.148230998,0.553578423,0.405347426,1,1,1,cg05263495;cg22065614;cg09688546;cg16269431;cg08712866;cg11163620
GLRB,chr4,157076015,157076216,201,0.136406717,0.464814105,0.328407388,1,1,1,cg06436905;cg04006722;cg25911468;cg05263495;cg22065614;cg09688546;cg16269431
